"","x"
"ZSWIM1",1.6590599714268
"CD58",1.65843855434244
"SEPTIN1",1.65836924204403
"TMX3",1.65755565205968
"PPT1",1.65676298984744
"BTBD2",1.65671340836896
"GLIPR1",1.65602626684497
"FGD2",1.65577285490244
"MATK",1.65099197369325
"CELF2",1.65011891097918
"CDC40",1.64979733334915
"BIRC6",1.64946845722773
"TANGO2",1.64686521507735
"KLHL15",1.64616722007983
"ZNF844",1.6458276766233
"VCAM1",1.6451552339445
"ZNF583",1.64388965169408
"PPIG",1.64334318513834
"CTSZ",1.64202770369921
"STRADB",1.64008616380322
"SMIM13",1.63988985682782
"DHX40",1.63896957760322
"AKIRIN2",1.63803895325341
"TMEM176A",1.63736700471144
"PCNX4",1.6361141113568
"ARHGAP27",1.63383882697907
"SIGLEC10",1.63305073401133
"MAN2B1",1.63299988888572
"SIRT1",1.63227400933278
"DAPK1",1.63146704513677
"CASP8",1.62973556039012
"ZNF302",1.6296085624382
"MMP9",1.62870467749339
"PGPEP1",1.62859687367812
"NR1H3",1.62850202573652
"ALPL",1.62822642824987
"H2BC4",1.62774607917743
"CD226",1.62705149475245
"GCC1",1.62555399862041
"FOXP3",1.62442170850485
"CD27",1.62417777781654
"DTNB",1.62378471710316
"SLC35E2B",1.62333894784474
"THOC2",1.6218324520933
"SMCR8",1.62161995810037
"VPS33A",1.61969823548202
"ARHGAP4",1.61779339627827
"CSF2RB",1.61360956409089
"IRF2",1.61194536292486
"PCGF5",1.61172736962995
"MAN2A1",1.60848967642652
"CD37",1.60780481689224
"SOCS1",1.60707624906856
"MYLIP",1.60357188400953
"JAKMIP1",1.60258014399253
"RASGEF1B",1.60221576393248
"LIFR",1.60209877700938
"ABCB7",1.59839411403849
"VWF",1.5983886640419
"YTHDF1",1.59757358320542
"SMCHD1",1.59672621455525
"SLA2",1.596650202702
"TUBGCP6",1.59580598779335
"LCK",1.59521238400965
"TICAM2",1.59475637249136
"CD79A",1.59346639318853
"IPMK",1.59251914431227
"SIRPB2",1.59187386521731
"IRF5",1.59160911258997
"M6PR",1.58970242949186
"AKAP10",1.5873519189803
"TMEM14C",1.58389026635492
"EED",1.58340041570099
"ERBIN",1.58295042992661
"VEGFB",1.57997294990713
"PRKCH",1.57815485534858
"RNASEL",1.57775085836253
"MPEG1",1.57766930143511
"ZNF708",1.57703291727037
"PLEKHM3",1.57701160489704
"ZFP62",1.57453014541154
"YPEL5",1.57437606294886
"EPB41",1.57327805264305
"YAF2",1.57006372739198
"OBSCN",1.56994795596578
"FBXL3",1.56946978181405
"RNF44",1.56786883773271
"TMEM86A",1.56767024729886
"H2AC15",1.56752673257856
"NIPBL",1.56716642765755
"TPP1",1.56465582937447
"RBM22",1.56436784855186
"LYN",1.56028903064064
"ZNF420",1.55999873341742
"ZNF383",1.5583603481531
"CD6",1.55694911537177
"ZNF518A",1.55675974081793
"ELOVL5",1.55624059150836
"TNIP2",1.55591435234758
"HMGCL",1.555602474443
"SNX22",1.5548556984249
"DNAJA1",1.55250046947192
"CXCR6",1.55170321968751
"GK",1.55152524277878
"RNF111",1.55144498572534
"RNF130",1.55129540793939
"PCBD2",1.54975889410684
"TRAPPC6A",1.54914978752964
"UBXN11",1.54813780112628
"UFC1",1.5480123594822
"MOSPD2",1.54773986212465
