"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BTN3A1",1168.12571094814,1.24356074018317,0.560705592057483,2.21784971970759,0.0265650807542441,0.18225505986725
"BTN3A2",1160.35983163017,0.542658901508514,0.520510812000882,1.04255068097912,0.297156441223338,0.646634074367519
"BTN3A3",1067.87275437081,1.25095078843273,0.497013567905678,2.51693488711787,0.0118380704373005,0.111879505438404
"BUB1",173.657854052889,0.517745744999803,1.77556150230738,0.291595500537143,0.770595916054342,NA
"BUB1B",118.698695003983,-0.448284393086693,2.03570879366387,-0.220210471400416,0.8257072417908,NA
"BUB3",964.504578689601,0.366908381740963,0.602526900025147,0.608949379232113,0.542557992542454,0.818059049470545
"BUD13",144.274633502696,0.432342707430392,0.598399756890069,0.722498133484064,0.469988272506251,NA
"BUD23",384.020244054014,0.503811405006027,0.598970462886918,0.841128964152516,0.400275690479397,0.729570221841352
"BUD31",598.528251385755,-0.823049032597782,0.460209817285583,-1.78842128456169,0.0737080648672475,0.332000248328837
"BYSL",176.799636700555,-0.588346304179394,1.30824776307905,-0.449720856234968,0.652911730922868,NA
"BZW1",1791.12655630785,-0.405224731139294,0.662696713682499,-0.611478407501865,0.540882908852602,0.8175419160082
"BZW2",268.478361222609,-1.33467865348459,0.951683843096056,-1.40243912215905,0.160784157699731,0.491325176527149
"C11orf24",189.205597815751,-0.294398444492953,0.495758145101182,-0.59383481119179,0.552622603393854,0.822542777565459
"C11orf49",163.649922163418,0.350113756408483,0.713511468284089,0.490691140887287,0.623644913286716,NA
"C11orf54",293.481906871287,0.655196744801219,0.760989285586258,0.860980249277048,0.389248921112144,0.721382906984373
"C11orf58",1861.63505104455,-0.140101420071249,0.438227446128876,-0.319700240842622,0.749195577191144,0.914690233969376
"C11orf68",486.353928109693,-0.145187581681396,0.844511558265507,-0.171918998929498,0.863501209981667,0.956732632584002
"C11orf71",201.215863318418,-0.0922107660892212,0.763785097310183,-0.120728679328726,0.903905942320447,0.968384346518053
"C11orf80",360.427842627911,-1.69731459088801,0.675087089386138,-2.51421574723255,0.0119297428591882,0.112330836356167
"C11orf91",311.158843777348,-3.94256654749336,0.970305682389538,-4.06322112613434,4.84001388330647e-05,0.00201271520732216
"C11orf98",848.427767584914,-1.27876525250256,0.609071647331804,-2.09953173506684,0.0357700533352148,0.219027527250791
"C12orf10",323.506838778738,-0.507086828508651,0.53554492356764,-0.946861423184801,0.343709397604223,0.683655893399574
"C12orf29",176.463945975521,-1.05374574672378,1.28299249218865,-0.821318716313143,0.411464749510431,NA
"C12orf4",146.829857450283,2.21191422022443,1.63519606595209,1.35269052212192,0.176154519587361,NA
"C12orf49",253.615597833738,0.965766923960973,1.69863803180706,0.568553691767729,0.569659058781666,0.830563594178192
"C12orf57",958.279088660284,-0.180124697972914,0.349125632361957,-0.515930889274178,0.605902679130518,0.849760347945141
"C12orf65",639.564572133766,-0.347542882636181,0.819194700023771,-0.424249427670975,0.671383916990672,0.882762209125991
"C12orf75",1362.28325934943,-2.08131071699806,1.07340940173928,-1.93897194642199,0.0525047542318228,0.271484993142376
"C14orf119",457.285475169228,0.543917142324754,0.50637314349054,1.0741429503457,0.282758616997332,0.631332381262402
"C14orf93",147.350152844662,-2.57586950434237,0.638442445641937,-4.03461505719971,5.46918857117649e-05,NA
"C15orf39",216.012480156104,-0.12138946761192,0.740524761866699,-0.163923576715955,0.869791306617415,0.959229441973871
"C15orf48",553.93798938426,-0.0935047247548598,0.801934816147304,-0.1165989091284,0.907177902218483,0.970027691225257
"C16orf54",338.124070688768,1.75614888955219,1.12515133050532,1.56081128105984,0.118568284927023,0.424766041046096
"C16orf58",297.482081528423,0.827099867313063,0.46007374718582,1.79775497378903,0.0722158454985567,0.328030982653373
"C16orf70",915.516775015637,-1.4440042742423,0.687518281088956,-2.10031400467658,0.0357012281215691,0.219027527250791
"C16orf72",962.712405755877,-0.998247370080226,0.588448567550792,-1.69640547216399,0.0898091181165441,0.367234316009022
"C16orf74",565.433781744335,-3.01050490498076,0.914680275982998,-3.29131936484079,0.000997186350471151,0.0203499881151705
"C16orf87",221.849107376705,-0.640526206085574,0.762009856705136,-0.840574699197664,0.400586237576843,0.729570221841352
"C17orf49",2015.32857440582,-0.227663099462885,0.517281874663992,-0.440114201973086,0.659854396363261,0.87778508743077
"C17orf58",277.189621608784,-0.444859366571377,1.40387188115601,-0.31688031688836,0.751334417813117,0.915651753109028
"C17orf75",183.468977012956,-0.360997074781082,0.596495822237335,-0.605196317095826,0.545048562621578,0.81930829314971
"C18orf21",196.180889927787,0.461057416113863,0.762158863922371,0.604936107074946,0.545221450825002,0.81930829314971
"C18orf25",463.643736869773,0.322508202803375,0.83708509706668,0.385275289135491,0.700033467524482,0.893140983669358
"C19orf12",368.922543651399,1.48745643950247,1.22597590693628,1.21328358174643,0.22502141785862,0.57161884458041
"C19orf25",443.076328437934,-0.272692088126862,0.835648744410479,-0.326323817214896,0.744179370111892,0.912727507916867
"C19orf33",29259.0000900367,-2.94859702272203,0.669177777917406,-4.40629847556886,1.05152045619259e-05,0.000634945502862592
"C19orf48",210.909490930258,-0.0105388959799289,1.7609478628752,-0.00598478592246419,0.995224860218497,0.998623078498323
"C19orf53",2193.7790935186,-0.158155611724515,0.38028888387936,-0.415882815482683,0.677495754818986,0.885121899004769
"C19orf54",402.910047437486,-0.925910009831865,0.834072054102355,-1.11010794004883,0.266952516142916,0.614298822698517
"C1GALT1",191.648270891762,1.52461817634909,1.43632821351153,1.06146921156809,0.288476717739847,0.636917291158149
"C1GALT1C1",198.568548868069,0.15464101898965,0.687969262256615,0.224778965389253,0.822151230550489,0.944732921797631
"C1orf112",99.6282230334791,-0.0922636679733792,1.75179436252622,-0.0526680927550926,0.957996362018794,NA
"C1orf122",970.129927956846,-0.347657967675005,0.594277756259854,-0.585009221719866,0.558541516108501,0.824327190991328
"C1orf131",116.742613149755,0.159064472709058,1.81394001382297,0.087690040187063,0.930123035907634,NA
"C1orf162",401.102703495646,2.41427698860684,1.03850813231824,2.32475501488611,0.0200850636877726,0.156560496438023
"C1orf174",676.248811279379,-1.07719792625653,0.736075020954232,-1.46343497006606,0.143348395646359,0.461519117570627
"C1orf198",142.782414255702,-0.419764112629912,1.78489706418684,-0.235175529755912,0.814072497844767,NA
"C1orf21",298.639270089931,-1.43569724817306,0.840876578418154,-1.70738165983155,0.0877511369603999,0.363857009551913
"C1orf216",139.679778086613,0.790729251545815,1.72676400289532,0.457925489655779,0.647005973378512,NA
"C1orf35",234.333417191145,-0.809711984592234,0.626899102091296,-1.29161452280133,0.196490672124026,0.539309391483627
"C1orf43",318.290254489183,-0.00162818685427655,1.24279274135811,-0.00131010328600511,0.998954689114063,0.999806424909591
"C1orf50",209.416395233106,-0.0493855756917193,1.01536978091587,-0.0486380199804381,0.961207770243818,0.985808248309621
"C1orf52",985.90873520603,-0.362333115922235,0.564601840806317,-0.64174979558122,0.521035651674603,0.806717651064857
"C1orf54",243.082566395622,1.9761069117616,1.18860423225928,1.66254406481916,0.0964037357777068,0.382147182831054
"C1orf74",223.748434452479,-3.96377321539512,2.00072021829632,-1.98117316911528,0.047571857047048,0.256823938595698
"C1QA",32404.7107072485,1.1669893564437,1.20967470460044,0.964713366333602,0.334688398537409,0.678085991306903
"C1QB",8359.26389265245,1.86420586540699,1.2761349000331,1.46082194394858,0.144064312059943,0.462676034626779
"C1QBP",1717.50027771439,-0.471159074808552,0.496181560313472,-0.949569900402766,0.342330838659446,0.683341961434017
"C1QC",17923.1528704916,1.15127657417221,1.08148528161759,1.06453281772844,0.287087395785525,0.636088857531135
"C1QTNF1",342.662242156008,-0.679535321110956,0.651866581317767,-1.04244540307198,0.29720522565077,0.646634074367519
"C1QTNF3",132.699557280667,0.712750755871177,1.77930982702538,0.400577091772007,NA,NA
"C1QTNF5_MFRP",154.470937855505,-2.78903346043779,1.19507917852748,-2.33376458275702,0.0196080522838914,NA
"C1QTNF6",310.19119150993,-2.61860514383955,0.925358204038583,-2.82982863545279,0.00465729418010597,0.060648014020405
"C1R",1143.22156170907,-0.353472353846532,0.458488568610733,-0.770951290928779,0.44073580359166,0.758079853539534
"C1RL",187.239617398871,1.10943771504573,1.32447585606414,0.837642838082808,0.402231326094237,0.73084735590412
"C1S",1811.20340602924,0.516641046245038,0.369207351814739,1.39932491513408,0.16171557150583,0.492804866365501
"C2",2756.91753241912,1.24096448871394,1.06364074857181,1.16671394019102,0.24332591129586,0.593538926918144
"C20orf194",376.787032027879,-0.56197524208526,0.44161755414312,-1.27253827845606,0.203181932600204,0.547448630135514
"C20orf27",634.423968398584,-1.03047835336768,0.776971719828021,-1.32627523894406,0.184748545442982,0.523281760741152
"C21orf91",501.054325394378,0.0564567803221833,0.660211569028786,0.0855131642198196,0.931853430272496,0.977378209085908
"C22orf34",379.825940938842,0.104281892639485,0.821058824817742,0.127009039410341,0.898933244078415,0.967132098919467
"C22orf39",214.083840436445,0.553438210299401,0.760741703981798,0.727498186838779,0.466920825656977,0.774045505639698
"C2CD2",104.964084947627,1.34653199707392,1.28998872037129,1.04383238070977,0.296562947428397,NA
"C2CD2L",150.789997462153,2.50164217820589,1.25542806554799,1.99266070821344,0.0462986126497521,NA
"C2CD5",934.361348006996,0.330490578012975,0.54815130139492,0.602918532113217,0.546562886865512,0.819469535956512
"C2orf27A",154.83294666253,-0.423482613180413,1.1076721886932,-0.382317636484152,0.702225774503941,NA
"C2orf68",287.111651191265,0.616651203953433,0.773581288999044,0.797138209936971,0.425370767185568,0.747621348386756
"C2orf74",299.211099895496,0.160030362433213,1.16894030451171,0.136902082865609,0.891108192451002,0.965330361521954
"C3",975.399082214083,0.529853480232976,0.814843480814755,0.65025184923021,NA,NA
"C3AR1",206.990393756837,3.71748179508546,1.4900148431536,2.49492937078227,0.0125982203713867,0.11634885800131
"C3orf38",218.588396517673,1.3277946553118,1.26910961105179,1.04624111562071,0.29544972439282,0.644723953031462
"C3orf52",201.575871407287,-3.74636088888328,1.25934188529531,-2.97485609954503,0.00293126017358386,0.0437811276203036
"C3orf62",155.182571654816,0.582724158000471,0.691623386398993,0.842545479895472,0.399482693746262,NA
"C4A",1029.12559796744,1.70516874697498,0.815191973666867,2.09173888121696,0.0364618803714698,0.221115729219196
"C4B_C4B_2",307.470629246315,1.04923263523748,1.27429686319398,0.823381635428041,0.410291003080575,0.737436388003741
"C4orf3",426.790742216765,1.11312335871031,1.22114041810358,0.911544112542747,0.362008753935998,0.699117015268293
"C4orf48",459.093080931594,-0.186740778010199,0.706374549226454,-0.264365099527861,0.791498601672265,0.932178052940027
"C5AR1",384.238140626912,1.03078574260051,0.583080711791435,1.76782685785226,0.0770898534400656,0.339141668649275
"C5AR2",120.819740010269,-1.91415132033897,1.031461169193,-1.85576672928616,0.0634868147734288,NA
"C5orf15",234.507677274773,1.07983250656212,1.46324163220202,0.737972787814334,0.460530985489666,0.770548683610028
"C5orf24",227.644683094933,0.168613397103016,1.52582700649986,0.110506234576227,0.912007905677227,0.970297496921647
"C6orf120",420.560424911265,-0.496433528274097,0.432930707844211,-1.1466812570217,0.251513379593461,0.602270509948358
"C6orf136",109.632915757137,0.271181120391094,1.14780726589184,0.236260153119337,0.813230804940532,NA
"C6orf47",261.638465541005,0.701565821047226,0.37948413831276,1.84873556024367,0.0644960062462697,0.307682246248438
"C6orf62",1435.75845633931,0.161902760817021,0.347467234488535,0.465951159554192,0.64125046042306,0.868925036005546
"C6orf89",544.702283341244,1.68127473763902,1.21477511411578,1.38402138642986,0.166351906327722,0.500820998255271
"C7orf26",237.083090494766,0.202748025891389,0.632771967045318,0.320412465233101,0.748655677367407,0.914527982772767
"C7orf61",108.647832996145,0.26923958527185,1.14729450984102,0.234673471338374,0.81446217958663,NA
"C8orf33",407.44961318426,-1.23868057585213,0.64346828341163,-1.92500641878527,0.0542285552277013,0.275867826247787
"C8orf37",157.801796725236,-1.6811576653488,1.23288639920976,-1.36359494794198,0.172695083024892,NA
"C8orf44-SGK3",318.755396159106,-1.22773849369714,0.837707929575873,-1.46559254168543,0.142759324353536,0.461182192561662
"C8orf76",291.599312218327,0.238719272731132,1.22365623020931,0.195086877210847,0.845324935671125,0.950999595575208
"C9orf139",278.848751203108,1.3347276415428,0.748066958617051,1.78423552352894,0.0743854022357079,0.333473651933508
"C9orf16",319.357765592034,0.913425906743631,1.21867475058105,0.749523945013322,0.453541471886211,0.765934451967355
"C9orf72",449.382352534361,-0.286546670328148,0.661405631763123,-0.433238933216057,0.664841197132509,0.879240665135402
"C9orf78",519.461893787107,0.0259757831455807,0.743346472100659,0.0349443820889799,0.972124090417744,0.989781077007905
"C9orf85",206.953033633066,0.245413177501936,0.885139492076723,0.277259324319769,0.781580990119657,0.927502760653506
"CA12",1453.66933936794,-3.33508483846268,0.929998325970604,-3.58611918465765,0.000335635606442274,0.00910728075220979
"CA2",689.608128212985,-3.50087812310226,1.26303201551682,-2.77180473661211,0.00557464654877027,0.0682584499638316
"CA5B",130.277268925681,-0.295470365778171,0.604220988135236,-0.489010430918761,0.624834312082855,NA
"CAAP1",655.075721227273,-0.805894146149814,0.698549800864318,-1.15366741949204,0.248636546115396,0.599885000151433
"CAB39",204.845275744756,1.11422958973377,1.17690056191742,0.946749135643592,0.343766626070816,0.683655893399574
"CABIN1",1357.47057525033,-1.03312400505557,0.714878720398464,-1.44517381141199,0.148409070452094,0.469869037119671
"CABP7",112.241190603454,-3.145667319235,2.05622005281746,-1.52983009523945,0.126058790168755,NA
"CACNA1C",125.748259237716,-0.759307835293955,1.94124834243972,-0.391144099749583,0.695690725127382,NA
"CACNA2D1",112.254312083937,-0.407304405555972,1.77080277266125,-0.230011163210375,0.818083095274455,NA
"CACNB1",128.266917461366,0.674415342918968,1.86339787350184,0.361927719522164,0.717406045010121,NA
"CACTIN",132.994215421981,0.48118661938306,1.23921279113039,0.388300236107254,0.697793862554097,NA
"CACUL1",203.43854132839,-0.144455350840547,0.788183608597662,-0.18327626870795,0.854581253831899,0.953808304062012
"CAD",419.382478959981,0.323883792028386,0.559568576161825,0.578809829261607,0.562717498094898,0.826681796901286
"CADM3",112.430149944747,1.03533091649512,1.62764095376514,0.636092938126277,0.524715848072876,NA
"CADPS2",116.072121698077,-0.228212506939378,0.816852773994835,-0.279380219061141,0.779953049855294,NA
"CALCOCO1",475.759720762181,0.531482360794841,0.741080369763829,0.717172364131324,0.473267749202175,0.776576257817894
"CALCOCO2",650.827232469495,0.708221437599448,0.424530182154229,1.66824755310838,0.0952665945485118,0.380031808841484
"CALCRL",409.007257212509,-1.35855827306427,1.3332323559177,-1.01899587647581,0.308204924164837,0.657265266433769
"CALD1",1825.38211878456,-1.13577692906065,0.946813787383704,-1.19957793622662,0.230303299754025,0.577461288575507
"CALHM2",306.224605125926,-0.211836152147794,0.446155185655155,-0.474803743089356,0.634926864810453,0.866657594645353
"CALHM6",2319.97559296769,2.40444240706089,1.08084849660682,2.22458782577699,0.0261089206577276,0.181098540140462
"CALM1",1925.02495496529,-0.829283641837193,0.341611803469493,-2.4275614408366,0.0152007118956764,0.130996555300374
"CALM2",15682.2594953247,-0.849311698327297,0.443939922076395,-1.91312305132392,0.0557323013868084,0.280161529807233
"CALM3",1083.70263341257,0.360822086233013,0.545728118406774,0.661175545226467,0.508499742261419,0.798511563246943
"CALR",4018.87898289185,0.550475086359985,0.848717576785454,0.648596307437072,0.516599342878368,0.802896046706966
"CALU",702.092591149121,-1.01390558063406,0.823645114000641,-1.23099811241431,0.218323570259942,0.563730197401641
"CAMK1D",216.360601599476,0.363183061888303,1.23965559545274,0.292970937428522,0.769544366066013,0.921905575654025
"CAMK2D",528.465740863517,-1.34355921337419,0.710852129157483,-1.89006849422622,0.0587488001065168,0.289656832538716
"CAMK2G",128.864553503318,1.37474837465519,1.49788613405683,0.917792309707727,0.358727609149098,NA
"CAMK2N2",103.014677346351,-3.7576583467314,1.15328359647325,-3.25822578091144,0.00112111169483955,NA
"CAMK4",206.497697041383,1.0039840320348,1.28517617229244,0.781203428510457,0.434682857566097,0.755106221143391
"CAMKK2",455.719196964567,0.823711354293603,0.687927809279065,1.19738051461655,0.2311582749559,0.578803396769473
"CAMLG",264.564232693166,-0.108951879391888,0.46877086098771,-0.232420332531601,0.816211558186291,0.942588563920663
"CAMSAP1",394.442862752317,-1.97393478161358,0.892736872503121,-2.21110479740679,0.0270285808224802,0.183577787774257
"CAMTA2",270.90126113741,-0.0714867108934164,0.865889154562249,-0.0825587322774086,0.934202416076501,0.978255602903406
"CAND1",1264.03323427967,0.109761474351622,0.519300402373633,0.21136412344362,0.832603149659654,0.947018570356811
"CANT1",3174.30959187248,-1.5067434061257,0.774733798341808,-1.94485306998435,0.0517926646998049,0.268590665878518
"CANX",5819.94777154467,0.313042501733733,0.457791817035294,0.683809736401643,0.494095317624323,0.790839564302111
"CAP1",4594.15010377626,-1.00016004345024,0.545596822214702,-1.83314858651551,0.0667804773219579,0.314637338148
"CAPG",1066.08378556699,0.936874013587932,0.802062608089176,1.16808090059195,0.242774133635752,0.592715802307613
"CAPN1",556.411410636507,-0.779355655468004,0.875928753180903,-0.889747770737977,0.373601336989475,0.707707216781094
"CAPN15",571.750846882088,-1.03549358360482,0.467208748310204,-2.21634031329676,0.0266682040800658,0.182720863528569
"CAPN2",1789.06903201328,-1.75574507871947,0.638622690879132,-2.74926823583813,0.00597284855506836,0.0712539010304231
"CAPN7",282.958295220171,1.16298976277352,0.502547278542754,2.31418975373991,0.0206573157688239,0.158774974557935
"CAPNS1",971.761167852142,-0.0870987913659006,0.804362705551146,-0.108282980755828,0.913771222619136,0.970813099374585
"CAPNS2",130.712130612312,-1.4108585758162,1.5476036396721,-0.911640771350942,0.361957852273062,NA
"CAPRIN1",843.152706078067,0.668530051019207,0.69273664306615,0.96505657339014,0.334516476505206,0.678085991306903
"CAPRIN2",693.542432006685,-0.847148914981255,0.49150024527425,-1.72359815305597,0.0847804121976339,0.357277301115841
"CAPS",176.744821106501,0.857791130078383,1.39721791165587,0.613927951339958,0.539262938712804,NA
"CAPZA1",1423.46391557522,1.39142793777378,0.836533597953688,1.66332582597694,0.0962472317657669,0.382012810576068
"CAPZB",5489.3622827277,0.0156215907149349,0.343741786189576,0.0454457134470101,0.963752044543374,0.986352220187414
"CARD11",1666.03594356298,0.358302437468031,0.791544703630599,0.452662289096997,0.650791938281377,0.874664821082475
"CARD16",574.668366774642,1.8058985717194,1.2125158142044,1.48938145842193,0.136386948271758,0.452312995112845
"CARD19",218.186149105691,-0.761428520566075,0.613573704651222,-1.24097319489743,0.214615651275236,0.558951722789506
"CARD6",577.317052393637,-0.168279559431409,0.461195220320114,-0.364877067274476,0.715203173528981,0.898565081634816
"CARD8",369.947327754112,1.86744377026929,0.568472558675031,3.2850200801633,0.00101975103767023,0.0206195530919742
"CARD9",118.04193883145,0.638400509082592,1.28625820833652,0.496323759059402,0.619666006044676,NA
"CARF",167.742816916327,1.06680564799894,1.31982774854284,0.808291573788133,0.418922752077752,NA
"CARHSP1",98.8896178264144,0.0792795196960567,1.80137151875826,0.0440106434849743,0.964895919815095,NA
"CARM1",490.990344454243,0.173053759114858,0.684211015502609,0.252924544027892,0.800326522580369,0.936544617031581
"CARMIL1",155.750043685172,0.69543738652374,1.98214276012425,0.35085131127495,0.725699900222064,NA
"CARNMT1",286.579813346134,-0.059884276220754,1.33423573659446,-0.044882830356204,0.964200702442958,0.986696853480803
"CARS1",651.132211743974,-0.596775932650893,0.371789908032793,-1.60514290398182,0.108462359218171,0.404225577205161
"CASC3",1587.61286656943,-1.02000782068162,0.653521615604132,-1.56078666156849,0.118574095623235,0.424766041046096
"CASC4",160.026534926115,1.53074401576292,1.67752260018156,0.912502767829921,0.361504113169251,NA
"CASD1",208.363750638331,1.11492439010707,1.56146178453449,0.714026049916716,0.475211071456613,0.777972236443543
"CASK",263.580862540767,0.280796234492455,1.19359563052414,0.235252398141866,0.814012839112548,0.941035561187545
"CASP1",1135.86098093318,1.12191340521837,0.79186149858061,1.4168050943623,0.156539919864051,0.484043371268657
"CASP10",1026.23864920079,0.211518647007908,0.961241670875707,0.220047313195662,0.825834307022891,0.94598099593349
"CASP3",3695.38023107405,-1.32696505257766,0.728103630598685,-1.82249476147586,0.0683799478726448,0.318288078376577
"CASP4",706.58643762682,1.40637103373504,0.783575441040762,1.79481254780914,0.0726835709395628,0.329263130136368
"CASP7",315.268195517347,0.39495807261098,0.799688787681212,0.493889721470531,0.621384063998978,0.857626297251283
"CASP8",585.961376083385,1.62910898177513,1.2752674523518,1.27746456539041,0.201438282780311,0.545768071416253
"CAST",7855.84179511615,-1.3524807615855,0.976153331704302,-1.38552081692346,0.165893271699851,0.500108203220886
"CASTOR1",129.099348116468,-0.243658817939021,1.22011548938534,-0.199701438149736,0.841714088950399,NA
"CASTOR2",230.102990739127,0.0128655359121911,0.603860248262519,0.0213054857464272,0.983001967840588,0.994965022787902
"CASZ1",309.20686762644,-0.885122539421007,1.30635761972262,-0.677549949614061,0.498057089512989,0.793292014660616
"CAT",692.564838198229,1.04467000356145,0.505746432629877,2.06560034072643,0.0388662322441169,0.230271978134499
"CAV1",559.481918286944,-1.8648855306828,1.32857799668167,-1.40367034177944,0.16041703800577,0.490630708811582
"CAV2",308.729429161995,-2.67580989365607,1.52746319548873,-1.75179991345056,0.0798082191138498,0.346151702284025
"CAVIN1",4060.32051524225,-2.48803583904798,0.773892351512929,-3.21496372742794,0.00130461006170939,0.0246283561114133
"CAVIN2",178.35451308481,-0.0156921576782334,0.843037137325999,-0.0186138391577942,0.985149162697676,0.996105339383967
"CAVIN3",210.514347047447,-1.72553699482984,1.30972051509156,-1.3174848946374,0.187676141064811,0.526424708758312
"CBFA2T2",302.616427783337,0.509106289117477,0.75707975566868,0.672460576716671,0.501290529646583,0.794852034058323
"CBFA2T3",201.993097193393,0.208980057742501,0.850205572119026,0.245799444976168,0.805837486729214,0.939081557442172
"CBFB",921.573618390677,0.143267759827486,0.56652637898027,0.252888065133637,0.800354712422406,0.936544617031581
"CBL",283.433693860638,0.298039507428093,1.25488339002514,0.237503747198473,0.812266012515621,0.940294855557023
"CBLB",1688.45701429783,0.258070417655774,0.508676425496237,0.507337090379241,0.611918318203476,0.853437934423838
"CBLL1",305.511977209248,0.214002566438518,0.554731038426024,0.385777163372221,0.69966170957587,0.893038603101327
"CBLN3",193.487939488296,0.965054818252285,0.849984512123915,1.13537929748959,0.256216430034446,0.605782216480046
"CBR1",620.760609579173,0.113185162044005,0.889197068563985,0.127289175870534,NA,NA
"CBR3",247.058480774468,-2.32734233528842,1.27634426608769,-1.82344403240225,0.0682361664472035,0.317786605070547
"CBR4",245.514388895667,0.422881800359197,1.12210587797565,0.376864437357823,0.706274351017878,0.895208961839619
"CBWD_Family",12819.0390672255,-1.06433585696351,0.648740198279034,-1.64061955739286,0.100876412649118,0.390912726995437
"CBX1",336.277731841957,-0.52299581817811,1.24101210793114,-0.421426845746077,0.673443419332735,0.88401553696001
"CBX4",911.177634487909,0.184472782404993,0.515149855907964,0.358095378052383,0.720271937806209,0.901336749992838
"CBX5",1841.29336128307,-1.10843590454462,0.688017725339662,-1.61105719187308,0.107167257580662,0.402275742874404
"CBX6",778.499378330217,-0.522351551295485,0.941965489394313,-0.554533639689241,0.57921369010057,0.83504816666274
"CBX7",111.120414191993,1.05291412078975,1.27002460986195,0.829050171637378,0.407076017787862,NA
"CC2D1A",344.182359079823,-1.65746345701614,0.625165666797376,-2.65123877564656,0.008019712287828,0.0877959128887969
"CC2D1B",333.894737686255,-0.915173968797451,0.676943862835556,-1.35192003213384,0.176400898475615,0.514269286032083
"CCAR1",266.120073003958,1.69427917598766,1.22217592942375,1.38628092339087,0.165661139608078,0.499818140583441
"CCAR2",464.887336672079,1.02780195355083,0.692363740454627,1.48448264040509,0.137680925183561,0.452919116374214
"CCDC102B",234.096753898337,1.34713672259953,0.649569183004923,2.07389260119707,0.0380892863496422,0.227570852175181
"CCDC115",583.92312412181,0.925712784629576,0.717776655049438,1.28969475130926,0.197156662684458,0.540296281699154
"CCDC117",149.329284653762,0.514574413834479,0.599097646699335,0.858915765517478,0.390386990734237,NA
"CCDC12",1378.80447170671,-0.736358126916695,0.691082126364077,-1.06551464554701,0.286643101639668,0.635415032450417
"CCDC120",131.971309492836,-1.41365235304349,0.78162462992665,-1.80860773690839,0.070511965658806,NA
"CCDC124",1298.92637277627,-0.941526767533718,0.318728658276338,-2.95400725063578,0.00313676635815912,0.0459364322483901
"CCDC125",140.696686649993,0.628907682356416,1.22368437533668,0.513945993780775,0.607289749662239,NA
"CCDC127",287.919447000978,-0.661552351510731,0.60471029698105,-1.09399882028379,0.273955495613063,0.622311684958714
"CCDC130",244.382484654371,0.310959651828889,0.596018032185957,0.521728597184237,0.601859310661227,0.847775070375691
"CCDC136",163.928510558865,-1.93879209999787,1.31381218660956,-1.47569958610381,0.140024557130438,NA
"CCDC137",420.164855089253,-0.342379815269974,0.759940480369996,-0.450535040722239,0.652324693821145,0.874926898026352
"CCDC138",153.821335225469,-0.239903227520964,1.11434481748521,-0.215286349213132,0.829544071858669,NA
"CCDC14",656.326380962647,0.335651993979515,0.780815250106771,0.429873768389664,0.667287467989762,0.880317419272585
"CCDC141",151.966169698642,1.50454420274299,0.788306023026017,1.90857884983245,0.0563164424806319,NA
"CCDC144A",246.012454952878,0.394696973614341,1.49529145986654,0.263959892909153,0.791810823785353,0.932178052940027
"CCDC146",125.381377215865,2.37784400798742,1.21593272688204,1.95557201103125,0.0505155926981386,NA
"CCDC149",207.458003965234,-0.637362269183903,0.670508832930792,-0.950565060266237,0.341825212325612,0.683292638445897
"CCDC159",520.913255791419,-0.346739797777367,0.702086828601742,-0.493870250304973,0.621397816003667,0.857626297251283
"CCDC167",1189.94404540811,-1.03724687062125,0.712725680850894,-1.4553241148585,0.145579553646497,0.465516628562756
"CCDC174",213.003624192012,0.453293489480702,1.71846377283495,0.263778321455625,0.791950740094604,0.932178052940027
"CCDC18",138.822965064642,0.899620411763751,1.5127044511522,0.594709965372632,0.552037359385545,NA
"CCDC186",310.022676859163,0.593298497925603,1.905851705354,0.311303600515657,0.755569830370967,0.91706940365865
"CCDC22",351.292561356554,-0.153514810190187,0.554806110172022,-0.276699927011598,0.782010527919957,0.92776272562809
"CCDC28A",212.935431213502,0.887830022308833,0.478514553156037,1.85538771277313,0.0635408807465058,0.304774975332533
"CCDC28B",112.84468771563,-1.02517099540684,1.78941967044923,-0.572906966619785,0.566707687327553,NA
"CCDC32",297.544742962102,1.8205762165164,0.407778949126247,4.46461549919969,8.02126693895833e-06,0.000516171454991654
"CCDC34",101.600945599482,-1.01032434879669,1.42843898774625,-0.707292616250099,0.479384653144317,NA
"CCDC43",215.854714702919,0.554963593544246,1.27903912607508,0.43389102196368,0.664367579645382,0.879240665135402
"CCDC47",650.424217820551,0.51950538355829,0.458914967948218,1.13202972193513,0.257621938958467,0.606562722912222
"CCDC50",578.625584790565,0.101376282811688,0.806145646193176,0.125754301707654,0.899926416461605,0.967489341643102
"CCDC57",345.618470404549,0.0873776461347317,0.578261878087503,0.151103936548122,0.879893727242049,0.962020521526679
"CCDC58",451.910873874228,-0.937961283925553,0.435900290147631,-2.15177944389045,0.031414729602406,0.204255918220679
"CCDC6",592.739616224128,0.0687149947766384,1.7934393397765,0.0383146467530939,0.969436812941001,0.98901728967622
"CCDC61",134.979457818795,-0.0981092688049889,0.45155865866535,-0.217268049061368,0.827999455506828,NA
"CCDC66",731.6984997622,-0.720794961711908,0.639297400265469,-1.12747988872252,0.25953963886269,0.607983455121306
"CCDC69",542.454725690015,1.12100413021991,0.572299739629533,1.95877099462875,0.0501396118820374,0.26389899603107
