"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"USP18",749.671330114544,-0.692046153237523,1.07059770519219,-0.646411018705938,0.518013206334548,0.92931498704447
"USP19",295.049966132293,-0.425633399444463,0.819190001313085,-0.519578362482711,0.603357482339597,0.94497239997004
"USP2",383.661091379776,-5.52767983407181,1.31895881749923,-4.19094194658207,NA,NA
"USP20",457.232616586742,0.159629577900401,0.706316551444978,0.22600288436372,0.821199176968173,0.979413969626923
"USP21",242.707634774777,-0.415414307148706,0.700760828893351,-0.592804691730176,0.553311867497234,0.935194611207918
"USP22",1026.54305320887,0.599950615096179,0.722667991251936,0.830188443875641,0.406432247900888,0.897634623278378
"USP24",604.317988268615,0.931787584195661,0.92240087635073,1.01017638652087,0.312410790400597,0.84488747727414
"USP25",788.692851610672,0.729251846864441,0.656432753095353,1.11093153628565,0.266597819812731,0.818685675855061
"USP28",552.308265791814,0.15400950113746,0.979941901718466,0.157161869359176,0.87511727863901,0.984414737656892
"USP3",609.676950454207,0.561834800237889,1.04775002002907,0.53622981579356,0.591799729550719,0.94497239997004
"USP30",157.698374831236,-2.22035919294498,1.23631408717617,-1.79595073450667,0.0725023525624375,0.521970133786953
"USP31",379.54992145401,-1.54598692892794,0.681002032811074,-2.27016492527392,0.0231975782541458,0.292426864597664
"USP32",385.81117425085,0.605601844434948,0.982079463246859,0.616652589835006,0.537463898777119,0.932567532548078
"USP33",608.402110747298,1.35938050383187,0.990490062771663,1.37243224836396,0.169928916795986,0.719753658446538
"USP34",1515.40635405557,1.12392844602124,0.641023658362069,1.75333379877597,0.0795447271732079,0.539742492990204
"USP35",386.706646333126,-1.07702620433842,0.803262503268584,-1.34081473983393,0.179980609339822,0.737963797557748
"USP36",369.549503431891,0.980984416397696,0.921898324822543,1.06409176585338,0.287287130652159,0.833625090660577
"USP37",113.477737713287,1.16195775485989,1.51307068638316,0.767946775598059,0.442518806292912,0.909520269001329
"USP38",281.995508682437,-0.416370195616915,1.09887817237655,-0.37890478315392,0.704758572150532,0.965517524284182
"USP39",129.753234826456,0.286281210963079,1.17585809047376,0.24346578322877,0.807644588762246,0.976855044177651
"USP4",630.911691978644,1.66817436728026,0.905207967677927,1.84286310643014,0.0653490001222654,0.50076131973891
"USP40",361.32087803267,0.580807306860381,1.07298078621708,0.541302616338626,0.588299017435005,0.94497239997004
"USP42",703.903213858616,0.673158355189221,1.16728061152092,0.576689399742639,NA,NA
"USP43",113.648690451939,-5.90143971548017,1.21170851414351,-4.87034600037581,1.11402998491171e-06,0.000220241402070978
"USP45",357.880656128179,0.100574297683657,0.951544612941148,0.105695830038688,0.915823688966242,0.988582756213364
"USP46",138.668075375118,-1.75500548681562,1.08194234421308,-1.62208780920953,0.104784548040995,0.605724583531495
"USP47",771.723560956011,0.604324304283236,0.91941706446586,0.657290720000201,0.510994002346773,0.92931498704447
"USP48",727.917575063982,0.9299206124836,0.606007737043489,1.53450287123457,0.1249059874389,0.649028774161681
"USP49",148.446875502789,-0.174002751131063,1.14483876845264,-0.151988870333457,0.879195713854354,0.984750384164512
"USP5",612.779499175856,-0.637493212208796,0.78898739913784,-0.807989091974614,0.419096861576125,0.903411430676848
"USP53",145.44224457181,0.443093493580287,1.3591188982999,0.326015254540678,0.74441281367342,0.969294883741475
"USP54",178.584328816668,-1.89957240459535,1.44046571411907,-1.31872101222281,0.187262399407163,0.744702465893423
"USP6NL",233.825477316383,0.647754276701045,1.34518455932873,0.481535616959715,0.630135872227811,0.949504657922791
"USP7",1004.90693538203,1.04364775400818,0.988988847617113,1.05526746486855,0.2913030166449,0.834681045884212
"USP8",339.656073207219,-0.0734259856422408,0.693999952973267,-0.105801139218621,0.915740132899035,0.988582756213364
"USP9X",696.615920973068,1.39448436342224,0.940068128092792,1.48338649269109,0.137971754060549,0.668440977611291
"USPL1",514.463603113717,0.246091857464559,0.967187772572407,0.25444062098721,0.799155172284869,0.975654839498123
"UST",298.231763216508,-0.901730874884196,1.23344053481664,-0.731069597139717,0.464736643496839,0.916161435865527
"UTP11",467.810707520169,-0.614745578571663,0.728974499821321,-0.843301897010586,0.3990596221463,0.893784931328485
"UTP14A",961.810770722925,-1.3051193653503,0.70177783411749,-1.8597329552187,0.0629233170515582,0.494248658554627
"UTP14C",338.843846334185,-0.0961667922395636,0.922798089062245,-0.104212170982375,0.917000975517271,0.988582756213364
"UTP15",269.414521281527,-2.18377141708772,0.979627393463368,-2.22918574108798,0.0258015488705272,0.310773426089531
"UTP18",672.787224725682,-0.223465030386245,0.548086241045416,-0.407718737766541,0.683480179248776,0.961659493285999
"UTP23",280.00100563767,0.405882220012499,0.903382195756604,0.449291807962368,0.65322116655788,0.956448976119829
"UTP25",281.880300094243,-0.0931543482292008,0.758411605089759,-0.122828220987172,0.902243126348218,0.986985259952597
"UTP3",768.52730688778,0.38943104336413,0.514628844143004,0.756722146059725,0.449216344072547,0.909853965083231
"UTP6",488.375608000727,0.639276257455114,0.970118742275208,0.658967020836879,0.509916946491514,0.92931498704447
"UTRN",595.70812679325,1.18746149338555,0.943254854948587,1.25889783355557,0.208067236455306,0.762010843450185
"UTS2",157.041308265646,-1.71332189767088,1.67003024384304,-1.02592267654281,0.304928032834408,0.84116376146875
"UVRAG",851.356609494911,1.05256220636093,0.940251921063805,1.11944701497664,0.262949483156251,0.815578575755379
"UVSSA",580.476220531648,0.487069489894281,0.947446739325661,0.514086406842193,0.607191580627514,0.94497239997004
"UXS1",294.419852670559,-0.176106380768979,1.19683256268231,-0.147143707699842,0.883018591562579,0.984844443920574
"UXT",736.163226561242,1.25282039090201,0.967847903526494,1.29443932909002,0.19551371318261,0.750384528391819
"VAC14",757.160947131267,0.911435988918338,1.11256726501867,0.819218772271754,0.412661606419612,0.901649273743073
"VAMP1",244.404222096336,-1.47094897198365,1.37240271635585,-1.07180564017643,0.283807339260064,0.831410143060931
"VAMP2",741.947176782107,0.969070937062453,0.519749550805233,1.86449595879612,0.0622520885578542,0.49299479985338
"VAMP3",403.023675408275,1.2963363897591,1.07582419860537,1.20497046956146,0.228214702148547,0.788388164797573
"VAMP5",580.505202005079,3.34267305989601,0.884135306713215,3.78072568136934,0.000156371897591939,0.0111045765609387
