"","pacient_10","pacient_11","pacient_5","pacient_6","pacient_4","pacient_1","pacient_2","pacient_3","pacient_7","pacient_9","pacient_8"
"MSTN",0,55.2121823709878,0,0,10.2593396255473,0,0.402303638378096,0.379601277905423,0,0,0
"MSTO1",0,0.0308814196278116,2.8567222590622,1.24782692830144,2.20667514422674,1.75827984634415,1.92470972330457,3.32263128289854,4.2932125057046,0.0144792017005332,3.98582034103703
"MSX1",0,59.4551852254818,0,4.72171457387303,25.7362819961939,0,7.15058687916742,5.37266904439618,6.85373893299018,115.713467758266,0
"MSX2",0,23.6498949974063,0,0,9.09253539628953,0,0.537432804718334,0,24.4925900370674,0,0
"MT1A",0,275.355775426191,73.6055243906065,0,0,0,2.3880019204726,12.3928463925557,0,0,49.554760498638
"MT1B",977.226402910257,181.154015836153,58.526304622383,0,16.9984880246263,0.507292692434693,0,0,0,0,0
"MT1E",1.60010726549963,141.950359732536,1874.47180454562,240.047370424958,359.685592338132,2638.91303427702,150.63132944821,164.298296973512,2935.29552621995,151.408012701845,2522.69726732332
"MT1F",0.252238970930031,181.667991370667,62.5727583526515,5.82592602773703,106.658780563688,202.363791111822,140.293570190866,79.4979496474264,137.751213329472,0,0
"MT1G",0,88.5263661520007,96.9546026755256,8.20037273312408,100.167728893805,732.718365171624,44.4821256609381,10.3930564707607,559.754753497701,400.485218077431,274.76419002443
"MT1H",133.174120349323,171.244070831588,0.497117158550627,14.4593724537835,31.4124625896147,537.431664973973,78.2750104786393,32.465002371373,405.305801254079,0,0
"MT1HL1",64.2112360228776,1325.37370130435,7.73620193484112,0,60.0699157985637,3024.5780894486,271.066478351397,36.313017630258,7184.90491053791,0,9.46978411357781
"MT1M",5.37801342974229,111.746122175606,0,2.1792136314039,47.1339977842452,79.909727264274,16.684402222727,23.4124974552252,75.6185558742755,0,43.5810639538634
"MT1X",0.650399501810024,194.312476517439,794.979909776397,273.403687667019,197.544023653222,1012.21468796488,132.051018132831,153.35293414473,320.312985655391,276.355546759689,190.2669463024
"MT2A",3959.59749804269,3973.41701479456,13018.3331790244,5356.68182498074,6378.57790342595,14379.9131312131,1570.92688001508,1366.54813582578,10229.4925292766,993.214178006927,22348.715401233
"MT3",3.90175113250681,203.399596376139,0,0,11.8193930821678,15.2711724711671,2.80813532687153,1.05986787781419,24.9553224357319,227.170162578678,0.317853726950278
"MT4",0,130.964141077446,0,0,0,0,0,0,15.2154855486452,0,0
"MTA1",0.0147006035622267,5.74088314516802,3.59540626958575,14.2039919385513,17.3006253058788,3.20456641351152,17.3970131070498,15.7339342394399,2.21318062991843,4.2508210374755,2.54005767207621
"MTA2",0.0865094239682581,51.6908772733942,79.1916655348272,47.9542874330249,91.2890133372007,81.7698822343548,75.7695352156055,60.6370982983809,70.8021577872476,76.8627995478628,58.3104884972088
"MTA3",0,0.00304344018452749,0.592971808275045,0.160308555376034,0.0667095969854841,0.099382794961956,0.107775509919263,0.0833887846376495,0.322066291824726,0,0.409891241724079
"MTAP",0,1.15922099583192,2.34824942261694,2.31728295144801,0.565223490582958,0.490260823569704,1.16869095210242,1.17783769204069,0,3.34429697642706,0
"MTARC1",0,0,0.0196267770586986,0,0,0,0.169801679776602,0.400549041102053,0.563799465019952,0,0
"MTARC2",0,8.75133181861484,1.91163896676321,0.377928888205428,2.46832889017065,1.82730737531819,0.865571835763539,1.23967465156471,0,0,0.0174954196796354
"MTBP",0,1.46939153417137,0.777155079464284,0.482471450441923,0.629680611784433,0,0.724977498879999,0.391683157040932,0.0285480604000635,0,0
"MTCH1",0,9.58658973154284,9.37926234284602,33.0678094262063,46.3993976013084,8.61419681411529,29.6151589495221,28.5429334938007,7.3044479208443,0.0365431845759005,7.21664929988706
"MTCH2",0.012543460491241,0.0535352473006136,13.2792870902859,11.7237777914628,11.0773366332377,14.5457575033579,5.17556510355042,5.06238615727013,1.49962926830938,0,0
"MTCL1",0.241185597591025,0.0627667973098955,3.26284176729447,0.969198676381782,0.467770072540244,0.483503503433849,0.137808807437312,0.104864621779143,0.989814673693057,0,1.83158019691831
"MTCP1",0,4.4255540703219,0,0.212885196100723,0.375500698999359,0,0.337031128107414,0.292571182413673,0,0,0
"MTDH",12.1593434628588,3.1541985520961,9.79697815776007,2.63070246140939,5.12429587892101,5.4218483026975,1.80687502995934,2.16368759342123,3.51624996658832,0,7.13963369388384
"MTERF1",0,1.12145014369841,0.0034643871214457,0.729795309390987,1.03519421878008,0.545678253515504,0.938131558832783,0.769240281102784,0.0204890210465149,0,0.149273033946102
"MTERF2",0,12.7373860084635,7.96014027326687,1.06677961886513,5.08529324235975,0,2.98022685021453,2.50804453803627,2.75308362696794,0,0
"MTERF3",0,10.8570407040455,0.02943044586233,6.35535299005412,8.6049966939223,0,4.37943698141056,4.42060146192228,2.51139467130032,0,9.97183785804698
"MTERF4",0,9.18643758284572,0,0.21012581393015,5.66357971771666,2.28316189267577,3.93751535041954,5.43144074790933,0,0,1.48562869825449
"MTF1",0,6.68928791075941,0,0.287988366259742,1.86166290122358,0,1.37946602202197,1.53634012981407,0,0,0
"MTF2",0,6.3648760802595,1.62760929183572,1.42495896753547,9.47632899984256,3.03894126507365,5.95384376953603,5.33251117797452,2.44571878407201,0,2.39615097522627
"MTFMT",0,16.7218402248898,3.23054573277194,2.41724044259596,2.21534984430519,0,2.95577533545324,5.02774989394719,6.44067952323977,0,7.05545546571396
"MTFP1",0,124.981506578609,0.190530184638319,53.2353117672375,29.7925627878423,34.8823977221153,41.0446095170941,36.2398513610348,0.643903124845082,0,26.4944190215844
"MTFR1",0.198148746086645,0.0252446275889242,1.35363815340163,7.85993289362072,1.72088917887048,0.274785713473837,1.13981526458496,1.37494584817706,0.72897816427395,0,0.779155757553648
"MTFR1L",0.0523278581142078,32.3276382686419,10.1927787134092,17.3636792242844,30.0571170791341,18.1388173841437,30.6466090403261,36.9393820245175,23.9428682218039,0,30.7948745197572
"MTFR2",0,5.49970082242668,0.338516422502239,1.2531578651553,1.05140238930736,0,3.39727516754718,1.46461106381909,0,0.0387761584146226,0
"MTG1",0.0131638821281468,5.22503712322828,9.3367297466613,1.6823780688062,12.4872823941373,4.42197328158158,3.50166354923025,6.00738452379589,5.4985976644639,0,4.36890652146292
"MTG2",0,9.71922771100235,0.0318261472002957,1.31843485660808,6.06729747524559,5.11061575826394,3.71715634870059,3.4554324426371,1.82847797287435,0,0
"MTHFD1",0.0049611077529592,1.66215210340658,0,2.48269598476039,2.83109529581125,0.585055242615399,3.05176319991242,2.79464870481505,0.505253433407246,0,0.449822906187874
"MTHFD1L",0,0.00676125913378,0,0.158555025525416,0.272689835853633,0.217956657625598,0.234643740150752,0.207847320311373,0,0,0
"MTHFD2",0,6.76614038683029,0,2.91827061379185,8.80927162355131,2.96043818174181,8.52129930670855,3.84172986603237,0,0,2.40622348667497
"MTHFD2L",2.1153467052226,1.32296116106578,0.231830129702808,0.542864983339887,0.185291842136905,0,0.36521440513164,0.273989240272627,0.315729806940711,0,0
"MTHFR",0,13.1342526682886,3.81529985928917,0.972720574233635,6.04487822530671,6.4500460025943,2.7006698354409,4.45303499088095,3.09028154635157,25.5718178546451,0
"MTHFS",0,0,2.23388682073092,1.49930335090714,2.34860328965199,0.188654290925803,1.85286574066327,1.84032299002222,0,0,0.010034758850015
"MTHFSD",0,6.69240799914396,3.49590990574314,0.98878220130731,2.57059986220677,2.88183226291751,2.076520646707,2.78993077458623,0,0,0
"MTIF2",0,9.72808279633748,13.9316355129111,10.9776156724888,13.0824571939041,6.94088914673408,14.8158632830298,16.9126138429917,7.01514681911704,0,8.67824524604817
"MTIF3",0.0500664320811748,31.3044959030819,8.00299428815999,21.7784324017195,32.1304458591655,5.72533492002291,27.468252489161,26.6321938355409,2.58640308894239,7.81467739112825,9.42163696395031
"MTLN",0,6.55017043311188,3.89629196027863,1.07106893573577,4.56545026227196,4.65587847500594,4.98958360611213,3.88923132071708,1.01038889766675,29.7171697934473,2.32331182165108
"MTM1",0,3.34735822713637,1.23593371819631,1.02884120213487,1.00948101763324,5.74595221593523,1.10707449191743,1.55925848216021,3.77079380779507,0,3.47811970340032
"MTMR1",0.00518730351102347,7.97015205913589,3.29858601150371,4.57675645250078,5.9106458868293,4.68066239457709,9.43943301797469,8.96593833252126,4.8771107157069,3.79920346871908,4.02888202114516
"MTMR10",0,0,0.13058771919017,1.66896446594544,7.84614657730915,2.81821616853519,5.33257936995684,6.87588729957133,0,0,0
"MTMR11",0,37.2674029551052,6.43539549623481,0,3.91416630695886,6.0945409148237,1.71839588852676,2.65913740102786,2.48364031325075,0,17.8167289732414
"MTMR12",13.0196175039492,7.99525351670084,1.93087928235432,4.79745798200464,10.7795494817128,0.528712805307024,7.87900211515645,8.01150940349752,0.87348825050502,5.55555080183698,1.39208348280162
"MTMR14",0,0.120624131228996,12.750782903878,7.68100384073062,22.3680491233041,47.9112851576052,12.7613737447914,13.3914686601431,38.7324690411144,0,20.9235738278092
"MTMR2",0,0,0.397721571431174,2.09219997911945,2.82622086418,0.213079685605409,1.69314161409475,1.4275294110499,0,0,0
"MTMR3",0.00506701485283855,2.82758924968282,0.739134412579032,2.25871931914846,2.99581677956542,0.35309459070851,2.42766748836107,2.09195439970208,0.474905747348698,3.39170528136179,0.983864015190856
"MTMR4",0.0131870775787532,15.7590139305094,1.26705661446906,4.75144755037732,14.0143476209515,15.5748653461982,13.6925098135584,13.6720752537551,24.6218459349406,14.6985185401621,8.48249170726231
"MTMR6",0.0181261632132678,7.79423306385848,1.40912872144382,5.07970855038079,8.37681315161939,12.5988169926687,9.76659509531012,6.9018992549899,6.08651658902878,0,3.53506802426255
"MTMR7",0,3.71445114160075,0,0.108589184394865,0,0,0,0,0,0,0.32903390926955
"MTMR8",6.31637110296383,0,0,0,0.939942479551423,1.10235824019655,0.66603676052468,0.682917513925064,0.199465841089808,0,0.527722382945689
"MTMR9",0,6.94679871869702,1.26711190081,2.71233046809145,6.04224742344346,5.6314218098015,4.58074159234831,5.96002036680937,3.84892439107053,10.9722185000215,1.62491495912324
"MTNR1A",0,0,1.70384638617048,0,0,0,0,0,0,0,0
"MTNR1B",95.5700079893737,0,0,0,0,0,0.146755356427357,0,0,0,0
"MTO1",0,12.8849493217917,5.91188481190872,4.12268187277747,10.9738877724449,10.2835290277603,10.9769938041784,14.5677569956724,7.46330712653279,13.7480715882261,5.64157351447189
"MTOR",0,1.92440721136718,2.60610454678097,0.963870542820345,2.09560559357507,3.62115961627885,1.26508547398326,1.42285773207099,1.76997937885243,1.37742634264971,2.9213507997477
"MTPAP",0.00578830438186923,6.69488464762303,1.27410927034902,2.37971058929621,4.68937804766949,2.90624324384315,3.36813781165857,3.15330654191451,1.63179745261421,0.764478198208041,0
"MTR",0.0712653455934295,2.83881845001275,0.580991724288088,1.06533107655544,4.11681499552518,0.620765104426227,4.25005837837321,4.42522046787775,0.661798264578998,0,1.50364703613013
"MTRES1",0,14.0332898076058,0,0.320280202414226,0.478984205252008,0,0.604564987847872,0.387905208027988,1.67673755842334,20.2674326816883,0
"MTREX",0.022275496161433,6.20680345560558,11.4297630286914,4.66474400973143,9.35365872338597,7.44860461692229,10.4608354388931,11.6131784702007,7.42109439944445,3.89081305751729,9.34731070869705
"MTRF1",0.00792654874967591,8.37301337960296,1.8694018719645,2.73396955702582,6.52548507088395,2.5776847545006,7.41570673489584,5.8894308432001,0.830661355677993,14.5294580993182,0
"MTRF1L",0,26.5882402817536,0,4.65542623533953,10.8118641067888,3.09320620138488,5.96992700089739,5.18100462601402,3.99466850148442,16.3452233253079,3.3369774214002
"MTRR",0,12.6247201107619,0,2.5216393478066,3.34493351601497,0.926612345516846,4.38305482053956,2.79282404401248,0,8.984748226723,1.13231948776514
"MTSS1",0.00210590702505332,2.87615057314189,3.75252967130186,1.76724685184811,0.705290791028474,0.474115352369841,0.210068479303205,0.450486645047902,3.12693387192164,3.08475077942909,3.26763484128235
"MTSS2",0.0150588157823132,0,6.31374201129131,6.72435045279591,3.15562096090792,0,1.0697109492173,2.51262774148235,0,0,0.0257618981076848
"MTTP",0,5.79747163862974,0.120014682195654,0.269262873957029,0,0.691867442002026,0.0660743237836887,0.03562610831694,0.589954368474124,0,0
"MTURN",0.0673596834271854,13.4832729751282,14.4505099721112,13.0479474699765,19.2070644384322,2.55158581057986,9.28480182183751,12.8723044801709,0,33.6984444819618,4.77075831862461
"MTUS1",5.46192407267886,2.37073552063071,1.59584155259553,1.89742691044554,2.376791145682,0.671591424251713,0.485383832079734,0.820995183110035,0,3.57982192606992,1.42845949137203
"MTUS2",0,0.0477529458497772,0,0,0.0786304161628812,0,0,0.0202371185698906,0.16594822186904,0,0
"MTX1",0,37.8325628666088,0,25.5008358550409,35.7638543740973,12.384113476262,23.3765631554628,22.7857128775586,2.907450466771,0,0
"MTX2",0.0218095009980883,0.104717845528538,9.5822718617957,5.7845087275923,4.73347085295982,0.837834942475413,4.62302627365163,4.11332360567719,1.66585657007905,0,3.60047732399904
"MTX3",6.37981131011451,29.1503065157975,2.20209982890208,22.3010889160331,39.27555231814,3.03371213594865,32.1154464245271,22.9658199007378,2.1642754437058,63.6274373985249,0
"MUC1",0,60.238929155913,18.8959895680041,56.9522057225575,24.8775460842643,5.09095255301212,8.69231127702765,10.0076963299162,19.2357660205809,108.1186898799,341.381177352858
"MUC12",0,0,0,0,1.29038351200633,0,0,0.0108081880438985,0,0,0.86868688393115
"MUC13",0,4.73734650530662,0,0.202474924663254,0.955170119766488,0,0.0116906475149746,0.0551546681769688,0.90192290802517,9.85984401073284,0
"MUC15",0,49.3688285440261,0,1.30644112495622,1.11122588888218,0,0,0,0,0,0
"MUC16",0,1.88322282772745,0.148238389853186,0,0,0,0,0,0,0,0
"MUC17",0,15.1730708437981,0.0842690931876756,0,2.77977891379074,0,0,0,1.05372379907841,0,3.21836425052679
"MUC19",0,2.20968055495389,0,0,1.24686266822882,0,0,0,0,4.24544617816828,0
"MUC2",31.3635478526711,11.4072102490292,0,0,0,0,0,0,0,0,2.687096521907
"MUC20",0,17.3979794077642,3.97244280469202,4.18452943871593,0,3.83177536490071,1.08970800545651,0.553654118179355,0,0,0
"MUC21",0.968010382214261,104.18999534841,0,2.51527409407699,5.32027253018138,0,0,0,2.85753483763101,0,0
"MUC22",0,0,0,1.68088709689616,0,0,0,0,0,0,0
"MUC3A",0,22.2840146752977,0,0,3.2377023664351,0.0710797606579414,1.17242224729948,2.0990600786413,0.910091163844785,0,0
"MUC4",0,0.471433585441697,0,0.00791081326482037,0.182637183837051,0,0,0,0.439814079899504,0,1.70509420991426
"MUC5AC",0.00866496499651963,6.63825165673745,0,0,0,0,0,0,0,0,0
"MUC5B",0,7.04478732966562,1.45432129402098,0.22100857316391,0.69822747903282,0,0,0,0,23.4947436925955,0
"MUC6",0.0130441145248614,0.361868188850956,2.71172930441645,0,0.292867943882997,0,0.0394295991098356,0,0.847127543304571,0,0
"MUC7",0,10.6004500308344,0.410863710033415,0,0.986749198896443,0,0,0,0.347131908886462,0,0
"MUCL1",0,7.30371839201154,0,1.65403279613559,0,0,0.0431789933449326,0,0,0,0
"MUCL3",0,35.8435642268125,6.18527234401327,0,0,0,0,0,0,0,0
"MUL1",0,44.316998120127,9.68958625654781,25.8200382415081,21.8009808243564,5.6082568206264,13.5167365971551,17.1074951094755,8.18657012390292,51.1938188108861,3.08934977079974
"MUS81",0.0355463582573098,0.151711171033714,20.1819555082715,19.2116095311352,51.5433694094783,26.6758756363778,50.9846084958202,44.4576164978125,11.2276899156337,0,9.54732713538748
"MUSK",0,2.34148038880617,0,0,0.0508150897824991,0.655125881047946,0.72655373101308,0.623582691942825,0.589271674815267,5.46201109835679,0.241605651921183
"MUSTN1",541.946551391495,198.689789449261,0,66.8434029373467,193.315416598697,8.77443265917225,58.4855724944302,91.0415379820573,17.3955245775077,0,0
"MUTYH",0,26.4815729120448,0.111459345864292,7.66280623412941,15.6976073580784,4.95901311770814,5.68933483974147,6.91507318200132,5.36769831272711,36.1955009417808,6.11232987900429
"MVB12A",0,7.75661151546958,5.39271457992755,4.46510771584432,5.85062862546764,4.39342066379981,4.10000593996433,5.27888161505628,13.3530623495601,0,9.51023073096171
"MVB12B",5.08100941240257,0,0.482450144522628,0.562717237526923,4.8756861808339,0.719767180398706,1.98967915767786,2.73318607412673,0.156303149469121,0.00415514169503017,1.71573495181013
"MVD",78.7659327547138,38.4114684052569,25.9713381719541,10.9837336546092,15.4045012205621,32.8171284976428,10.3277644076737,9.60235010233811,45.0662783972613,0,41.4568354016216
"MVK",0.0300922005126418,8.79765577618219,7.07067704382413,5.58344850335783,4.41976921615376,2.84973250802839,2.63790835386021,4.39875000716872,4.97454647347144,0,7.07853987420231
"MVP",0,21.2306324948788,13.5731236189401,13.2139884010412,38.545508888868,24.887014285374,34.6556709164509,30.7117660003181,3.21655173662778,0,7.34056421510876
"MX1",0.0598104354957464,4.85012590389262,35.5124761471377,47.6133817908981,119.095845638023,51.1634747327483,8.54253045599362,24.4053049421879,37.9159250111695,15.9931676971442,58.1693848842602
"MX2",0,0,1.25516995353759,2.72323996387887,8.46461058825358,2.77918129763047,3.59187017142276,3.70445000974252,1.7946452593519,0,1.18862834398556
"MXD1",0.0165365142795457,17.4679371422894,10.9632803586628,55.8525659486087,24.3188203926126,0.930740911320289,7.92284199932478,8.85534283836892,0,0,0
"MXD3",0,21.0660818983104,3.47225069136371,1.07116375416139,12.7678644171339,13.1994001774301,3.35449862550807,5.10211539126947,6.69849354028099,77.7576045949737,5.95047163935688
"MXD4",1.86116682403442,35.418966302862,0,6.71305296644313,5.43805108050893,11.9354284513714,11.0206253377346,10.8713905748691,12.3805478541596,63.1105478499753,24.5996305122241
"MXI1",10.2744529123695,5.2361096362701,0,0.303406864769484,0,0,0.269448611880808,0.515177378246203,0.678613023105757,0.159600159446605,0
"MXRA5",0,2.43205510681782,3.20958843892646,4.64432782398088,7.51834529459779,1.86081464737748,10.0677037408052,2.88630126171044,0.739562138580863,0,1.44546792665991
"MXRA7",0.0291938090688399,7.93277840525145,20.3492510077863,5.13955064263165,6.95518779149768,7.61584153796763,1.14720722640341,2.96985161018909,12.9699643335576,48.1379712583644,37.390932672376
"MXRA8",0,41.9123728154764,99.7683176789482,32.9682794624186,103.693722880968,19.4962718625292,13.939821069801,21.0803265906823,7.29279804580813,48.1187208147612,20.1457986507777
"MYADM",0.0641186623328821,46.1112404599068,51.918120447139,7.4046960779197,35.0302546007837,36.947788790752,12.7434778633308,26.106102216395,41.8773557421388,39.7113741085175,87.1495988911686
"MYADML2",0,53.1442452703817,0,0.0759335904247749,0,0,0.0745332702730531,0,4.87673031859557,0,0.168728889319415
"MYB",0,2.78373671816046,0,0,4.06780799189607,1.6598311435658,10.1864747443648,7.62448490097396,1.56072747579395,0,0
"MYBBP1A",0.045387411410601,0.290568893954498,10.2284515969113,16.7729007452685,7.9825060583836,4.78477704519457,13.7882527043747,15.6963482377664,9.31175921422594,0,14.3646212777493
"MYBL1",0,3.91046235842042,2.46057336850589,1.93639988333574,0,0.590646438718132,1.30333028460269,6.13866266729119,2.26981663354348,1.78314627819082,0
"MYBL2",0,5.13244999793906,3.95058230222185,4.82133177369394,4.83957529157346,0,5.69262087691607,3.21419993513773,1.73028792398455,12.0623877623572,2.1478318661356
"MYBPC1",3.50426647749241,3.56938771901518,0,0.073446027296774,0.249885357736141,0,0,0,0,0,0
"MYBPC2",25.6673129668308,0.836058847281054,0.879981688271661,0,0.460760266873507,0,0.524464150880665,0.846064921278247,1.25565828488815,0,0
"MYBPC3",35.3181344798623,4.27463464293288,0,0.4328956304607,1.93967826377457,0,0.292127301049549,0.350817461998132,0,45.8861920390652,0
"MYBPH",0,5.18074247464373,6.85109935539641,2.08475838305085,4.01818594805459,0,0,0.399483575655229,13.0238545363043,40.826998712198,4.79219517962216
"MYBPHL",33.2653188866489,31.840949150744,0,0,0,0,0,0,2.22491918713753,34.5107412756195,0
"MYC",62.2748221673207,70.6430241997351,307.244129483114,146.786287233499,44.6135403779895,92.2376485390708,79.3000680315087,65.7381747000087,45.4807228153389,192.257063007771,131.744513396628
"MYCBP",0.0344088747930759,46.1863420648197,0.0601111782523287,22.252626697944,33.0909761760319,1.10666775497201,24.8585693250263,24.4371909229207,0,0,0.0588650488347457
"MYCBP2",9.34768185684112,0.82765394517991,7.10623231835664,2.27542305732889,6.86300814835528,6.76316942548899,1.88969886355549,1.97992941874181,12.1087812848564,28.9556713687141,8.92693677437645
"MYCBPAP",0,21.039491386352,1.44475482051472,0.34956566033995,4.58133597905436,0,1.15190012901285,1.06377188065758,2.58490439314759,9.79977168199525,0
"MYCL",0,9.00511784602641,10.8185594866477,1.01262580693004,3.89642041147381,0,5.05258725025594,5.54901681752204,2.91199247101513,14.9147143731238,0
"MYCN",0.405664487164767,69.0073897777082,0,4.90787124483128,0,0,0.350353696659084,2.47937189010118,0,0,0
"MYCT1",0,22.2147029679843,0,1.66339886319083,0.997478950567755,3.05828718404053,1.35706887782106,5.08193772592152,0.724759173918544,0,4.53620837390205
"MYD88",0,65.3538953571911,36.8369150269469,63.3905566633386,123.523882587383,33.4903927041322,46.2867608382123,63.244866398503,0,0,0
"MYDGF",0,0.0826409288742879,7.75755201607429,9.16313173692602,16.8582657447557,1.17632124327567,11.5499725838451,16.8627509471219,1.35276187659882,0,1.89918369403532
"MYEF2",0,5.97241329879592,1.27090575231574,0.184501204867333,4.08343662098637,0.978732261207457,3.24684184174227,3.60066845592361,1.5790692840279,5.72039376908935,0
"MYEOV",0,3.41044676092231,0,0,0,0,0.0118987283000973,0.168409083486391,0,0,0
"MYF5",0,0,0,0,12.4342646068142,0,0,0,0,0,0
"MYF6",0.406735340624674,142.780948551157,0,2.50514819192692,37.2892783154352,0,0,0.290023628521437,0,0,0
"MYH1",0,6.54409475808004,0,0,0,0,0,0,0,0,0
"MYH10",0.00476170890410577,2.16438690175235,1.55556878103687,1.71569553397307,0.485551537396421,0.289278421741991,0.403021886893572,0.767348686346253,0.196789714885306,0,2.07318313212931
"MYH11",0,0.0103811255466411,0.00849839204245984,0.262169132752374,0,0.73013901919268,0.0588192850978649,0.919219732240353,0,0,1.24417142422652
"MYH13",0,6.49742846823137,0,0.159464217572322,0,0,0,0,0,0,0
"MYH14",0,3.78525298527945,0,0.141272373437312,0.234603405195381,0,0,0,0.284378355259732,0,0
"MYH15",0,2.50891455354288,0.00877732808107301,0,0,0.691261814847903,0.045562398176505,0.0644869058677846,0.823155839954368,2.49846783830548,0.524317598329007
"MYH2",0,0,3.50299407097903,0.443963640065502,0.269731629330948,0,0,0,0,0,0
"MYH3",0,3.19046489610654,0,0.260236705481065,2.50539895868993,1.69574606920445,0.451928029084332,1.242195494706,0.652415272258609,0,0.733946927025306
"MYH4",0,14.8039499651456,0,0,0,0,0,0,0,7.46839527686366,0
"MYH6",2.93197222453266,6.37829170569967,1.93942059840013,0,0,0,0,0.121785434516628,0,15.379995183834,1.63137751349194
"MYH7",13.7956393456205,6.58475133119961,4.22115800161968,0.100555686586944,3.87940242758793,0.845974750883021,0,0.0232828741919478,1.51812382356718,0,0
"MYH7B",0,6.49073568470899,1.8786757567119,0,0,0,0,0.0801146188979799,0,0,0.123563957679043
"MYH8",0,0,0,0,0,0,0,0,1.10014537865688,15.5310799043561,0.829848667294557
"MYH9",0.00350601061908273,0.037408964149534,5.76351755596293,12.76750078702,10.1873369738939,1.56612894366374,9.46395015768595,8.09490104394472,0.274265145533599,0,0.533814383406067
"MYL1",0,5.32907616843447,3.26541052336794,0,1.93049234976368,0,0,0,0,0,0
"MYL10",0,12.3035707246051,2.90701136841283,0,0,0,0,0,0,47.0876625783136,3.04722302780392
"MYL12B",0,0,0,0.203574638137979,0,0,0,0,0,0,0
"MYL2",0,1.4295735402608,0,0,0,0,0,0,0,0,0
"MYL3",0,0,0,0,0.713988502266638,0,0.0600788704461553,0.192741121359534,0,0,0
"MYL4",0,0,0,0,0,0,0.0243428939367248,0.183753618208391,0,0,0
"MYL5",0,6.80566831309051,12.8451354805891,5.31988145870845,6.04985102539577,4.43208558750235,5.89123390449924,8.90669154635435,1.83056597412457,0,12.199969505035
"MYL6",0.799254688761496,34.8873094107941,1063.8321672124,1302.39979097299,1135.42638514473,944.625092921177,1073.02362372092,1303.02266344253,747.17071387864,0,1228.6050100337
"MYL6B",0,0.216082194218902,4.95301144035559,18.7098065477427,24.7236752617008,7.1465741742234,19.5890900334154,15.1623772237428,15.3190529825265,0,0.0866130978322095
"MYL7",0,134.598544357438,0,6.53693450405566,0,0,0,0,0,0,0
"MYL9",47.423296820653,28.8113465121816,0.197098210098716,1.62142254834265,2.81457377091173,0,0,1.28718024477454,0,0,0
"MYLIP",0.0195280510058814,12.1267476715459,0,3.69849923544581,5.40750095898734,5.44324370661269,10.9499105908906,11.3067138842842,3.08406981896138,0,0
"MYLK",0.00136427162228319,0.876314085705354,0.881835015268199,0.61550273496336,0.589642548367204,0.192576024477219,0.373213361107246,0.737380288190333,0.545697117014253,0,1.183302665063
"MYLK2",0,0,2.25255707464963,0,0.13655650975508,0,0,0,3.69857059031237,14.5077892044174,0
"MYLK3",0,3.361762028721,0.0445078511315114,0,0,0,0,0,0.194287036203256,0,0.399530863367742
"MYLK4",0,1.33212107923074,0.765818810852375,0,0.144354363701507,0,0,0.0550142757919221,0,1.14390157925979,0
"MYMK",44.7136287192355,0,2.79641692639701,0.739434871993259,2.79530961277631,0,0,0,0.984435878610917,0,0
"MYMX",0,199.632937183988,0,6.60761564384394,18.73423768578,0,6.48576209669641,7.34371756623088,0,807.77203635266,0
"MYNN",0,15.0213999302658,3.48484611053826,2.29485082532521,1.71599319978994,0,4.43575258691707,2.9755855612518,0,0,1.37288659391698
"MYO10",0,0.710113844222349,0.374050400605617,1.9109468825112,0.426126126302066,0,0.0948159272043933,0.305349225373742,0,0,0.720926880790065
"MYO15A",0,3.63040501705533,0.469261636660724,0.0729901297369131,0.236508816996637,0,0.0557231819359779,0.0751123886607893,0,6.57679799806239,0
"MYO15B",0,0.838428684426594,3.69970301498605,2.4051321599872,4.57199755451215,26.1801171408647,3.01252678954751,5.17941247114418,11.8950792180969,12.8479675471075,14.0493968349696
"MYO16",0,0.340632123108138,0,0,0.0480593532623038,0,0,0.0340148623651405,0.0306911444111895,0,0
"MYO18A",0,1.16188868597877,0.903309679962711,2.32527893688594,2.58199847983327,2.3923569817152,2.1530099675142,2.3098700938429,1.29388725581081,0,0.369064722197968
"MYO18B",0,0,0,0.0299159963522033,0,0.00231432832918171,0.0822200515157128,0,0.00573526473085108,0,0
"MYO19",0,5.52935042114557,2.25643269060965,5.38793953416189,3.86663862465532,0,1.26594608315586,1.7415250895526,1.97574686859198,2.97630256218375,0.549066015003394
"MYO1A",9.30500566744548,9.08342626753123,0,0,0,0,0.224418063290302,0.211753947723425,0,38.7592569948401,0
"MYO1B",0.0020765161337967,0.983740917068331,5.19110380380025,4.30369901476513,1.77941307232662,0.400712919868171,0.885038535563047,0.832133675671593,0.199218740132469,0,1.04440676892239
"MYO1C",4.10959679600987,10.1707727996895,6.35359335395995,13.3836443404489,7.14864703946174,3.26094862594458,6.21122092499625,9.43706358405753,3.50763967950148,7.64570740305719,6.55880570437667
"MYO1D",0.00194562147053698,0.743196802452772,3.00126140601457,1.17137682806665,0.216596435341282,0.599682989112268,0.179376666076081,0.819912115010467,0.809820900831732,0,1.78739143941356
"MYO1E",0.0015563183427455,0.813686239806304,0.467640001002262,4.65141932116078,1.32782018921596,0.514451507864227,1.01615496985652,1.20739341783843,0.0620217081566833,0,0.210335493622658
"MYO1F",0,3.26943678008508,0,0.569432244670668,17.1497566887943,7.22134692928318,10.330244965958,13.8063203536437,3.66489786118676,3.71337351820701,3.3327409782749
