"","x"
"79958",0.901394442997357
"91452",0.896919363100081
"57149",0.896309667425614
"154141",0.895764221149037
"25939",0.895087775505113
"9870",0.892582316406558
"4735",0.886852358334762
"26235",0.884749109484959
"83593",0.884524435022887
"975",0.881979077104844
"3659",0.881422493815251
"55619",0.879852316491255
"85464",0.879117145132627
"51185",0.878883616708301
"29990",0.878413679470878
"64919",0.876399656937136
"23400",0.87635512769386
"6386",0.875302839517077
"8315",0.87475509825655
"4067",0.87301393120084
"55593",0.870809954999019
"59348",0.862855998743851
"5026",0.861168350205521
"951",0.858614060428165
"3059",0.856766614626712
"246175",0.856418449330592
"285513",0.853365010547742
"923",0.853017970576728
"29015",0.851144896395371
"9667",0.849054519776511
"79960",0.847358739955914
"11119",0.846055506163894
"375743",0.845585398581278
"79048",0.844908186333858
"25900",0.842404782482543
"11212",0.841812078009271
"84826",0.8416209578989
"23473",0.839390396429937
"7094",0.838655589148607
"10010",0.837933308493869
"7852",0.837746091817616
"2710",0.836159698118582
"11054",0.834896590118234
"79899",0.834621630975102
"720",0.832253298057673
"10327",0.830420538426378
"55266",0.830147807495715
"51385",0.829488986727529
"3927",0.826874366221801
"54681",0.824383075748314
"10550",0.823384425150617
"55904",0.823283342448124
"6448",0.822369986584042
"9584",0.822221788080339
"3695",0.821930044103568
"55233",0.821626574237573
"171586",0.820471603478977
"79871",0.816987898317209
"54518",0.816974727316706
"80169",0.81548226072826
"10287",0.8142462184568
"280636",0.814221370844944
"201163",0.811961677278138
"752",0.811956070102035
"58487",0.809630629665255
"54557",0.808444551004638
"121260",0.808398946996793
"11218",0.807691628786574
"25777",0.807573964639727
"5476",0.806529398932131
"26999",0.805681416938344
"23014",0.803890162949137
"51411",0.803090329900543
"84441",0.802085619278616
"8899",0.801028146894486
"3570",0.800751039459281
"79839",0.800275535320892
"84629",0.799546214131672
"1601",0.79821205952992
"79618",0.797464759538616
"25890",0.796728053096903
"54540",0.796461335877368
"92105",0.793562301373685
"56254",0.793251148831404
"8760",0.793120860053881
"2323",0.791234105149361
"23020",0.788646063737993
"373156",0.788175168072265
"23598",0.787210082798269
"6304",0.78458468564573
"4318",0.784203634439636
"4077",0.783663706994085
"1374",0.778723641949268
"9968",0.778025334529751
"23406",0.776472167058579
"3303",0.775301540835121
"11276",0.775186135241579
"23385",0.77367083646764
"9044",0.772829058803261
"6546",0.772400735598246
"80198",0.771433526087373
"107983998",0.77110570305672
"11342",0.770637099990137
"9646",0.766769325980426
"83852",0.766511624435995
"441168",0.764829879033011
"10062",0.764592858974244
"3796",0.764464598567805
"5734",0.763880165837006
"80213",0.763187953833669
"84333",0.761858893339994
"55281",0.760526962181266
"166",0.75953158085732
"2040",0.758381692288685
"6431",0.757851537270599
"113791",0.75527740480229
"54987",0.753691124392746
"27341",0.7535218566749
"2534",0.753512932473039
"23031",0.751780430698238
"5293",0.751715577032862
"50515",0.749819164227827
"10672",0.749727759117901
"149628",0.749699492612715
"375035",0.749160683805484
"63940",0.748336964535805
"6844",0.747224351498213
"5934",0.74584638808869
"51816",0.745073331680368
"23479",0.744438777457724
"1438",0.7424355165141
"201595",0.741023878039443
"151613",0.740315282034461
"5452",0.739738477615572
"223082",0.737883226487591
"80279",0.73741223817139
"2664",0.737371923920666
"55125",0.737093100026411
"387082",0.735771295899346
"55788",0.735040176514951
"10370",0.733988552163133
"1998",0.730925393688813
"11214",0.73076865754521
"6648",0.730592614797396
"6347",0.728678379424107
"4720",0.728567324437513
"55500",0.727917739741953
"8925",0.726630115629665
"55893",0.725945553644672
"5204",0.725232757663121
"5880",0.724910642244991
"84888",0.723846576312818
"23533",0.723543859753555
"85315",0.722303345418438
"55035",0.720814493251223
"399",0.719291344127986
"84153",0.718120955699898
"355",0.717797121487178
"3661",0.717570162589514
"57727",0.71735368891774
"847",0.717165496740632
"2971",0.716544488985788
"63894",0.716468349951369
"3512",0.715428516330177
"148867",0.714236573891875
"201176",0.713228311665622
"114825",0.713046455386765
"6643",0.711702390012745
"10474",0.709632881375153
"989",0.709478491946244
"23345",0.709331985442288
"60412",0.708890603380007
"7114",0.708774603224391
"25771",0.708467161041878
"54469",0.707848170549222
"905",0.706316805113874
"84961",0.705832335540853
"51465",0.705393291651724
"55671",0.704921111925574
"284058",0.703779014755215
"6305",0.703416569859183
"3423",0.703384241240382
"3964",0.703377192964421
"4688",0.703027637634456
"26112",0.701107828931563
"113402",0.701078432288266
"23646",0.699361475047925
"55016",0.698703217616295
"2035",0.698681482757616
"26286",0.698202832895691
"4794",0.694512073726927
"89122",0.694111813241171
"285025",0.693402472095661
"4548",0.691960199997877
"259282",0.690642426466484
"151636",0.690412886367714
"90843",0.687939256999188
"1314",0.68671873255202
"23780",0.685650401462521
"523",0.685541896128741
"90780",0.685215914853503
"9765",0.683319763664992
"11344",0.681840045609379
"4924",0.680280984009769
"55140",0.679863731637415
"57136",0.679789154182591
"391",0.679780522311993
"22823",0.679596844504339
"25822",0.678672514393311
"309",0.677789621382333
"5696",0.676351179276687
"7419",0.67556511606797
"8367",0.67527468423101
"7052",0.67491645282347
"1974",0.674839249721688
"1186",0.674256569127661
"4155",0.672452072508385
"255967",0.670072780116604
"5027",0.669462024676106
"3635",0.666448137653729
"257144",0.66558000541904
"55339",0.663840690742236
"151888",0.663644557595727
"9236",0.663611224782868
"374354",0.66354422629155
"8031",0.662821247844638
"3017",0.662631373672327
"3301",0.661342045810242
"5577",0.659714219970809
"430",0.659634290328871
"7273",0.658578645734741
"1075",0.657054537411772
"29919",0.656792796480397
"51176",0.655875346356819
"10735",0.654078594010435
"23765",0.653697986267656
"50618",0.652301630185293
"10073",0.651704344131214
"7520",0.651313613739175
"1655",0.650790501341312
"56975",0.650433626766925
"1050",0.649347631391531
"283349",0.648856063374099
"7535",0.648389293478938
"3712",0.648280339159191
"106707243",0.647243775788713
"2672",0.647078692877989
"51231",0.646898352381764
"10095",0.646105341203708
"5797",0.644790935329638
"170958",0.641788058335739
"8473",0.638374328748693
"1540",0.638248914057103
"8942",0.634414555869006
"79158",0.632475121219826
"91694",0.632297628566206
"23527",0.630847254091088
"8935",0.630128317749876
"51199",0.629215753905331
"148254",0.628074425699124
"84061",0.62785715762331
"8509",0.623993514012325
"8880",0.623784064053557
"50807",0.623212819645116
"4939",0.622922111619874
"55024",0.622531209020679
"837",0.622134218813346
"60313",0.621788304936206
"23180",0.620935592105018
"140890",0.620675330350567
"55829",0.620498510778915
"57724",0.620075713760835
"23043",0.618930525468307
"10125",0.618747996695967
"4864",0.617930386924845
"115207",0.614340883616903
"8345",0.612943000368256
"8906",0.612912755720324
"387119",0.6127426921673
"4124",0.612632196027372
"23231",0.612068373295519
"8741",0.611942129020799
"84460",0.609833527686724
"7323",0.607236673671465
"728",0.606928084462557
"940",0.606711920614344
"6170",0.604538630383761
"140735",0.603033248307619
"25901",0.602853410095766
"1388",0.602593343095262
"27128",0.601249061740522
"3707",0.600253576560159
"6366",0.600235311730115
"9704",0.599750633850871
"79903",0.599174875410092
"3588",0.598861032630254
"6358",0.598761657901001
"51322",0.59517508445478
"54625",0.594603532751829
"55661",0.594172479877439
"54462",0.594051222975378
"10899",0.594028769716479
"4048",0.593542090449605
"925",0.593260631762431
"339229",0.5928990844936
"254394",0.592214703484824
"60496",0.59196600848162
"168850",0.59172106630481
"10906",0.589671179115204
"7133",0.589311124654641
"1439",0.588870940292095
"5770",0.588407605203376
"51528",0.588073300518782
"9324",0.586912959941369
"51703",0.582874019174364
"22848",0.581755664053271
"9410",0.580782950242254
"58480",0.57977603249005
"80264",0.578981524849848
"143",0.578565258498055
"50484",0.578002098566527
"23528",0.577676224710885
"64601",0.576708635596648
"27040",0.576546284012266
"10066",0.57607479522731
"3155",0.574473609408596
"54870",0.573798838681468
"533",0.573798833340461
"348262",0.573636070409077
"64420",0.573591747343908
"127933",0.573020001151157
"5510",0.572835444870356
"51136",0.572764285492111
"163",0.572216538956934
"10482",0.571158215500868
"129531",0.570851294607293
"11262",0.570427584724031
"9114",0.570396386302808
"10211",0.570258650496139
"23585",0.569745121743694
"23274",0.569329070978043
"7155",0.568545754099641
"89853",0.567165622324334
"6938",0.565953461677023
"23567",0.565573164634454
"1378",0.565318396534721
"9541",0.564083097821046
"949",0.562733436493186
"2581",0.562322672889394
"152815",0.562091515161734
"55170",0.561871364073615
"23036",0.561070304660443
"196463",0.55999768840247
"4938",0.55960605823132
"2771",0.557558973842789
"3074",0.557415636692896
"5537",0.557071172263902
"65986",0.557062678545596
"6414",0.555649884202578
"131544",0.555569189806885
"374403",0.555265393134648
"5150",0.554478591757722
"317662",0.553259208296503
"57222",0.552341476256993
"55696",0.551801299954814
"93624",0.549487568222477
"1777",0.548464163963275
"4729",0.547829590570354
"54918",0.547715602902116
"4126",0.547351989091402
"10137",0.547071987502838
"5691",0.547013922151459
"9342",0.546862800569973
"2313",0.546804316984067
"55843",0.545674077786978
"54331",0.545320085291134
"25842",0.545101033395631
"2185",0.544989839089824
"204851",0.544650171718176
"126626",0.54411808141793
"4242",0.544047300852003
"7633",0.542611627687196
"10961",0.542588276407598
"958",0.542512057903591
"51257",0.542295710782726
"57559",0.542251250372227
"9452",0.541897201558823
"9830",0.541776779522351
"55049",0.541252037763268
"5993",0.540747432401854
"55914",0.540579657603208
"5052",0.540530935119233
"9442",0.539360179325798
"4891",0.539146080927572
"85378",0.538556296059099
"84250",0.538437721799892
"80727",0.538134603042857
"8546",0.537220010611505
"84265",0.536387344335852
"10449",0.535649425824909
"440193",0.534948568424264
"1521",0.534278027142632
"6821",0.534098442376275
"79726",0.533605823508179
"1606",0.532517686384396
"9794",0.531835406989734
"23521",0.531803023584491
"5778",0.531441765593936
"79066",0.531099364277662
"55174",0.53099904461211
"829",0.530993129868284
"3482",0.530652797719612
"57827",0.529706423697345
"25897",0.52888490632889
"124997",0.528530882674977
"9777",0.528477518723536
"115548",0.528324759170175
"27034",0.527962112293091
"57592",0.527198177291997
"7409",0.526165093305045
"23332",0.525864765529291
"1967",0.525452442525477
"10724",0.525391532498258
"79009",0.52502934801604
"7402",0.524474720643017
"9125",0.523945210909621
"5162",0.523597720633339
"9937",0.521948035393275
"112936",0.521223180979558
"2778",0.521025833092288
"3455",0.520485343798649
"23199",0.520467595961831
"3572",0.52024552336814
"4208",0.52010784634786
"64581",0.519301489520906
"8968",0.518394265509321
"8370",0.518309752927138
"9467",0.518020138007463
"146923",0.517378714418611
"369",0.517158540682943
"9117",0.517066722962807
"399909",0.516389156650955
"9881",0.514477592100046
"339318",0.514072911200802
"340348",0.514060451718695
"51409",0.513833941499434
"1387",0.513459694114754
"10326",0.513332092266488
"2983",0.513130208016582
"9167",0.512851409540182
"49856",0.512444977183732
"2720",0.512439578729219
"5871",0.512403053447103
"152007",0.512000869226992
"9113",0.511182458319636
"8603",0.510960217867829
"9344",0.510069311656808
"3008",0.509535764852046
"25793",0.506415447830827
"25970",0.506407722217783
"10569",0.506269009529337
"23130",0.506244911891788
"4853",0.505388146749279
"5209",0.504690944499842
"57104",0.503991206684624
"9666",0.50362963750264
"7078",0.503608088123783
"79591",0.502580582189202
"54520",0.502272373623606
"7185",0.501059148883859
"221037",0.500453369814439
"23118",0.500209876496097
"4121",0.500200591472103
"222194",0.499701117232291
"10614",0.499071156992399
"10241",0.498748478117433
"6504",0.497645306374947
"65008",0.497460409463282
"25957",0.497330244734616
"79161",0.497042293509934
"57326",0.496650372679027
"84914",0.496630030354544
"92344",0.495537702709056
"126321",0.49518003359702
"8837",0.49506034472065
"9967",0.494993051695509
"2717",0.493628394416512
"9734",0.493079802448575
"284371",0.493060886928305
"56984",0.492555478853995
"30009",0.49249066052677
"57020",0.4917699807404
"55769",0.491666459353216
"4799",0.491497008424462
"3680",0.491144346047433
"3561",0.489889701715388
"25956",0.489693009551811
"3002",0.48909071933168
"10235",0.48893538929116
"3134",0.488865554878103
"25852",0.488511965228042
"79979",0.488487426078176
"10865",0.488241410961238
"3421",0.487400121740439
"84932",0.487228055760157
"54187",0.48581926708356
"2113",0.484953777481742
"1820",0.483850549124115
"51663",0.48373789454694
"51466",0.482839514619387
"4905",0.48283910109593
"57506",0.482301020960065
"257106",0.482284005411397
"2120",0.481940239005451
"55707",0.481896994297114
"976",0.481405397709783
"113277",0.479942110669493
"23643",0.479389909810272
"10146",0.479190828552246
"100289678",0.479177457126703
"55624",0.478299683004935
"80162",0.478290824454297
"11234",0.477972895210253
"1112",0.47760768371826
"27347",0.477250889836869
"57615",0.476932745842026
"22841",0.476777338143523
"353376",0.47645230646881
"24146",0.476305530175
"51507",0.476218394581165
"196513",0.475796895316636
"5019",0.47537838500099
"29761",0.47484638922338
"57805",0.474738752696328
"9736",0.474099252435932
"257160",0.474082822002119
"64422",0.473830186376716
"4193",0.473672621719036
"16",0.4733460441146
"84062",0.47315541845493
"11201",0.472897208572153
"53938",0.472712864462571
"80011",0.472411302479746
"10439",0.471998424150588
"124446",0.471639563880298
"57639",0.471386453783599
"4696",0.471349748172502
"9936",0.471039480712953
"8888",0.471018819726395
"23032",0.470036263219169
"79364",0.469638780383271
"57470",0.469339474831243
"57459",0.468939734898669
"9111",0.468477615135495
"64926",0.468355556309161
"23673",0.468245929819607
"10294",0.467524388619581
"79577",0.467337324048613
"29101",0.467166034009546
"10457",0.467035779243282
"26191",0.466791570295757
"8239",0.466737158665936
"7342",0.466151152455461
"4650",0.465268848146479
"64167",0.464206417771531
"26065",0.463872714792764
"7592",0.463774488572764
"4259",0.463628041244957
"55082",0.463606139114871
"201294",0.461379369752663
"9775",0.461356623903358
"7454",0.461076338353859
"84950",0.460506912609218
"5777",0.459831164449345
"79613",0.459691421928407
"23352",0.459179717510827
"9854",0.458731182724489
"2990",0.458030915388534
"84557",0.457541138440804
"3162",0.457390172240779
"54476",0.456626415353604
"22878",0.456383711055319
"8493",0.455990435684216
"3009",0.455497023105451
"22882",0.454950334759941
"51379",0.454800212735143
"9256",0.454151179901587
"1198",0.45350533872546
"9403",0.453443866159982
"3418",0.45339031498708
"4820",0.452900584393955
"51503",0.452803008614961
"10723",0.452518197148566
"10960",0.452313276331095
"8850",0.452091686719833
"80012",0.451689715446832
"602",0.451247579359139
"8019",0.451124253555565
"4289",0.450500796101753
"7109",0.45037388190077
"80344",0.449578749613685
"9205",0.449479811737518
"162989",0.448918488660884
"494115",0.448695524827299
"94103",0.448679376608798
"64005",0.448439566291011
"8346",0.44839641671947
"4354",0.447174786193026
"89910",0.446826077079768
"23143",0.446713118842936
"22803",0.446485195040445
"8672",0.445988962068038
"3658",0.445700867735968
"4261",0.445462117496738
"9867",0.445227507577964
"130589",0.445027652169578
"6039",0.444496290079644
"26040",0.444469186824679
"1486",0.444296840152686
"79629",0.444140680419822
"11345",0.444059982702189
"3417",0.444021016763817
"26224",0.443743109711184
"1675",0.443362476228376
"81628",0.4432148385827
"81567",0.443205601006081
"55187",0.442717552692955
"1611",0.442514161544302
"9453",0.44215726553113
"7072",0.441651832393175
"2995",0.441535712659374
"55848",0.441226504160686
"6595",0.441040035491317
"79664",0.441018496739125
"5720",0.439887189609578
"4848",0.439827678985853
"23471",0.439587788832864
"8344",0.43954725054548
"91966",0.439311338101536
"7514",0.439188909626703
"25904",0.438989666249553
"23531",0.438753759527672
"9034",0.438661149460981
"23558",0.438507585377165
"11215",0.438499847511862
"23166",0.43821647319393
"57585",0.438038255847089
"6672",0.438000051573394
"4863",0.436951834280867
"3738",0.435020256411567
"5996",0.434987426719158
"6390",0.434627102931996
"6143",0.434170169735767
"7818",0.434063615318349
"9240",0.433901673921009
"665",0.433826791951746
"221092",0.433491686660684
"11273",0.433381260007063
"90649",0.432685215049938
"84447",0.432165306228784
"55536",0.431958107563943
"3663",0.431774275469827
"29110",0.431493141911716
"127253",0.431269182065658
"6397",0.431199554182506
"1535",0.431047933171942
"9855",0.430111105151289
"834",0.429905912386423
"8368",0.429659106376104
"409",0.429627550294566
"196441",0.429606214415723
"5175",0.429416041577096
"29087",0.429163699400019
"255231",0.429009038166058
"4600",0.428736970926195
"4928",0.42870085008533
"2483",0.428522385559927
"3112",0.428327289680545
"64397",0.427996429452345
"2879",0.426712260325073
"7106",0.4265683327007
"8887",0.426314884513395
"5184",0.426298993023053
"25870",0.426146996134221
"134510",0.426083918921108
"6362",0.425055602344797
"55754",0.424809831427423
"222068",0.424744810983264
"8340",0.424725327438707
"746",0.424481747431464
"3620",0.42384545730366
"60436",0.423482276430497
"114908",0.423410231656886
"8648",0.423000681578383
"4209",0.422864282207723
"11320",0.422523990555807
"8869",0.422137752962299
"10048",0.422058357591686
"167227",0.422031833799966
"941",0.421615745631634
"10188",0.42142444692577
"91689",0.421413423484095
"3665",0.421394993431782
"55320",0.421294145236125
"222658",0.420861599951436
"545",0.420166315430115
"387032",0.420007511644853
"116068",0.419721847796161
"719",0.419644957622227
"2123",0.419529095155612
"51321",0.419509653848649
"7405",0.418480428848682
"6948",0.418355396297112
"6158",0.418135707955895
"50717",0.417980847461876
"23398",0.417675368766988
"10092",0.417536505398905
"1318",0.416488654315149
"9169",0.416245558174464
"10154",0.415997691240766
"55974",0.415693223090888
"6164",0.415321877761191
"121274",0.414164383785504
"155435",0.41353070298468
"53407",0.413221525814614
"79651",0.412979047876378
"55316",0.412656228057331
"10507",0.412214748254359
"254428",0.412156454594013
"8728",0.411318229800618
"7325",0.410763804968577
"1774",0.410704102919893
"5292",0.410558126890625
"5978",0.410398427778164
"255403",0.410145209389856
"9567",0.409394036861048
"6709",0.408917890613309
"57763",0.408824409701468
"23207",0.408394763998037
"7594",0.407847993996427
"51704",0.407450047255494
"3978",0.407354191115696
"348378",0.407319941892527
"916",0.406826613904091
"79672",0.406615267314737
"51284",0.406253426363479
"8844",0.406006207296961
"5257",0.405493184979043
"10908",0.404766548553789
"22806",0.404249170215503
"64083",0.404234522635552
"7536",0.403714357641165
"240",0.403469689116279
"161882",0.403063472558839
"388403",0.402977504079572
"147007",0.402488252645982
"57190",0.402206451736087
"25898",0.401673452771041
"64786",0.400856589827447
"84317",0.400664694101807
"219285",0.400542010986267
"64839",0.400352460934773
"9869",0.39887596195206
"2687",0.398868835709151
"51306",0.398739294007927
"142",0.397861528347197
"23076",0.397323947786003
"23469",0.397320412896533
"10393",0.396949531194015
"65056",0.396917265454748
"231",0.396516027985983
"9415",0.396448194197358
"283234",0.39599400033546
"10163",0.395562763597397
"22869",0.395530417836836
"8347",0.395286201651115
"94240",0.394999716167759
"27130",0.394605969947538
"388695",0.393963315994992
"10933",0.39369458387285
"3192",0.393642424869695
"23613",0.393475297296491
"10788",0.393137984843111
"219931",0.392957344038201
"55687",0.392938652139411
"23163",0.392697961635181
"6430",0.392613284753483
"2186",0.392480365210979
"10231",0.391862579285729
"3842",0.391165932001614
"3727",0.390974275640923
"32",0.390253648069131
"54875",0.389958014998802
"415116",0.389396365124789
"79630",0.388782322256828
"7227",0.388584156142188
"57561",0.388577204963188
"10238",0.388459301295315
"10206",0.388330556431902
"55884",0.388303359441905
"90809",0.388128293016829
"10983",0.387403052025331
"4297",0.387335914079726
"646864",0.387117808217263
"164118",0.386465360589489
"3105",0.386243037847306
"23272",0.385624251073768
