"","x"
"IL6R",0.800751039459281
"CCDC102B",0.800275535320892
"TNRC18",0.799546214131672
"DAB2",0.79821205952992
"HMBOX1",0.797464759538616
"ABI3BP",0.796728053096903
"FAM193B",0.796461335877368
"INTS4",0.793562301373685
"RNF20",0.793251148831404
"CDS2",0.793120860053881
"FLT3LG",0.791234105149361
"SNRNP200",0.788646063737993
"GSTK1",0.788175168072265
"PATZ1",0.787210082798269
"SATB1",0.78458468564573
"AMY_Family",0.784465633135945
"MMP9",0.784203634439636
"NBR1",0.783663706994085
"CPT1A",0.778723641949268
"MED12",0.778025334529751
"COTL1",0.776472167058579
"HSPA1A",0.775301540835121
"SYNRG",0.775186135241579
"NCSTN",0.77367083646764
"BTAF1",0.772829058803261
"SLC8A1",0.772400735598246
"MUS81",0.771433526087373
"LOC107983998",0.77110570305672
"RNF13",0.770637099990137
"CTR9",0.766769325980426
"SETDB2",0.766511624435995
"CALHM6",0.764829879033011
"NR1H3",0.764592858974244
"KIF2A",0.764464598567805
"PTGER4",0.763880165837006
"TM2D3",0.763187953833669
"LOC102724250_NBPF1",0.76208645895233
"PCGF5",0.761858893339994
"TMEM140",0.760526962181266
"TLE5",0.75953158085732
"STOM",0.758381692288685
"SRSF6",0.757851537270599
"PIK3IP1",0.75527740480229
"CZIB",0.753691124392746
"RRP7A",0.7535218566749
"FYN",0.753512932473039
"MAST3",0.751780430698238
"PIK3CD",0.751715577032862
"CHST11",0.749819164227827
"GNA13",0.749727759117901
"PYHIN1",0.749699492612715
"SFT2D2",0.749160683805484
"GPSM3",0.748336964535805
"VAMP2",0.747224351498213
"RBL2",0.74584638808869
"ADA2",0.745073331680368
"ISCU",0.744438777457724
"CSF2RA",0.7424355165141
"STT3B",0.741023878039443
"TTC14",0.740315282034461
"POU2F2",0.739738477615572
"ZNRF2",0.737883226487591
"CDK5RAP3",0.73741223817139
"GDI1",0.737371923920666
"CEP192",0.737093100026411
"SUMO4",0.735771295899346
"LMBRD1",0.735040176514951
"CITED2",0.733988552163133
"ELF2",0.730925393688813
"AKAP13",0.73076865754521
"SOD2",0.730592614797396
"CCL2",0.728678379424107
"NDUFS2",0.728567324437513
"ETNK1",0.727917739741953
"HERC1",0.726630115629665
"ZNF395",0.725945553644672
"PFDN5",0.725232757663121
"RAC2",0.724910642244991
"SPPL2A",0.723846576312818
"PIK3R5",0.723543859753555
"PAQR8",0.722303345418438
"NOL8",0.720814493251223
"RHOH",0.719291344127986
"RNASEH2C",0.718120955699898
"FAS",0.717797121487178
"IRF3",0.717570162589514
"NCOA5",0.71735368891774
"CAT",0.717165496740632
"GTF3A",0.716544488985788
"VIPAS39",0.716468349951369
"JCHAIN",0.715428516330177
"SLC30A7",0.714236573891875
"ARHGAP27",0.713228311665622
"PWWP2A",0.713046455386765
"SNX2",0.711702390012745
"TADA3",0.709632881375153
"SEPTIN7",0.709478491946244
"SYNE1",0.709331985442288
"EXOC4",0.708890603380007
"TMSB4X",0.708774603224391
"TBC1D22A",0.708467161041878
"ZFAND6",0.707848170549222
"CCNT2",0.706316805113874
"FBXL20",0.705832335540853
"UBE2J1",0.705393291651724
"PPP4R3A",0.704921111925574
"KANSL1",0.703779014755215
"SBF1",0.703416569859183
"IDS",0.703384241240382
"LGALS8",0.703377192964421
"NCF2",0.703027637634456
"CCDC69",0.701107828931563
"SFT2D1",0.701078432288266
"PLD3",0.699361475047925
"MARCHF1",0.698703217616295
"EPB41",0.698681482757616
"ARFGAP3",0.698202832895691
"NFKBIE",0.694512073726927
"TRIM4",0.694111813241171
"CCDC141",0.693402472095661
"MTR",0.691960199997877
"BOD1L1",0.690642426466484
"DTX3L",0.690412886367714
"TCEAL8",0.687939256999188
"COPA",0.68671873255202
"FAM214A",0.68569557715371
"APOL2",0.685650401462521
"ATP6V1A",0.685541896128741
"PYGO2",0.685215914853503
"ZFYVE16",0.683319763664992
"TWF2",0.681840045609379
"NUCB1",0.680280984009769
"ELP3",0.679863731637415
"APMAP",0.679789154182591
"RHOG",0.679780522311993
"MTF2",0.679596844504339
"DNAJB5",0.678672514393311
"ANXA6",0.677789621382333
"PSMB8",0.676351179276687
"VDAC3",0.67556511606797
"H4C5",0.67527468423101
"TGM2",0.67491645282347
"EIF4A2",0.674839249721688
"CLCN7",0.674256569127661
"MBP",0.672452072508385
"PAN3",0.670072780116604
"P2RX7",0.669462024676106
"INPP5D",0.666448137653729
"GCSAM",0.66558000541904
"WDR33",0.663840690742236
"BTLA",0.663644557595727
"CCPG1",0.663611224782868
"NHLRC2",0.66354422629155
"NCOA4",0.662821247844638
"H2BC5",0.662631373672327
"DNAJA1",0.661342045810242
"PRKAR2B",0.659714219970809
"ASCL2",0.659634290328871
"TTN",0.658578645734741
"CTSC",0.657054537411772
"RMC1",0.656792796480397
"LEF1",0.655875346356819
"STAG2",0.654078594010435
"IL17RA",0.653697986267656
"ITSN2",0.652301630185293
"SNUPN",0.651704344131214
"XRCC5",0.651313613739175
"DDX5",0.650790501341312
"FAM20C",0.650433626766925
"CEBPA",0.649347631391531
"RASSF3",0.648856063374099
"ZAP70",0.648389293478938
"IVD",0.648280339159191
"PRH1-TAS2R14",0.647243775788713
"GFI1",0.647078692877989
"VRK3",0.646898352381764
"ARPC1B",0.646105341203708
"PTPRM",0.644790935329638
"ZNF525",0.641788058335739
"OGT",0.638374328748693
"CYLD",0.638248914057103
"KYNU",0.634414555869006
"GNPTAB",0.632475121219826
"LONRF1",0.632297628566206
"MAP1LC3B_MAP1LC3B2",0.63100625994863
"ACAP2",0.630847254091088
"SKAP2",0.630128317749876
"NIN",0.629215753905331
"ZNF555",0.628074425699124
"MAGT1",0.62785715762331
"FAM126B",0.6241917654356
"NDST2",0.623993514012325
"FUBP1",0.623784064053557
"ASAP1",0.623212819645116
"OAS2",0.622922111619874
"BANK1",0.622531209020679
"CASP4",0.622134218813346
"C9orf139",0.622088894446915
"GPBP1L1",0.621788304936206
"RFTN1",0.620935592105018
"SREK1",0.620675330350567
"SELENOS",0.620498510778915
"EPG5",0.620075713760835
"TNIK",0.618930525468307
"RASGRP1",0.618747996695967
"NPC1",0.617930386924845
"NUDT4_NUDT4B",0.614883966933214
"KCTD12",0.614340883616903
"H2BC9",0.612943000368256
"AP1G2",0.612912755720324
"CEP85L",0.6127426921673
"MAN2A1",0.612632196027372
"SEL1L3",0.612068373295519
"TNFSF13",0.611942129020799
"ZMAT1",0.609833527686724
"UBE2D3",0.607236673671465
"C5AR1",0.606928084462557
"CD28",0.606711920614344
"RPL39",0.604538630383761
"DYNLL2",0.603033248307619
"CCDC28A",0.602853410095766
"ATF6B",0.602593343095262
"CYTH4",0.601249061740522
"ITPKB",0.600253576560159
"CCL21",0.600235311730115
"DHX34",0.599750633850871
"NAA60",0.599174875410092
"IL10RB",0.598861032630254
"CCL14",0.598761657901001
"WAC",0.59517508445478
"PARP14",0.594603532751829
"DDX27",0.594172479877439
"CCSER2",0.594051222975378
"JTB",0.594028769716479
"LTA4H",0.593542090449605
"CD8A",0.593260631762431
"OXLD1",0.5928990844936
"MCM9",0.592214703484824
"AASDHPPT",0.59196600848162
