"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBXL15",497.886442686783,0.0664643225773278,0.0908288544334751,0.731753394798209,0.464319099757779,0.673470877400111
"ZNF576",478.733625011943,0.185889490361263,0.0593987132561449,3.12952049246677,0.0017509185934504,0.0224083108472906
"THTPA",155.155198861862,0.0261177736361754,0.0871973722291245,0.299524778883783,0.764539668535655,0.880682346006778
"GPANK1",945.167520002193,0.0943828142264737,0.059175285972688,1.5949701412518,0.110718912978979,0.291556146466945
"EFHD2",10407.9480400267,0.00249975513970316,0.0896205715299862,0.0278926489424001,0.977747771458171,0.989666982386423
"TTPAL",2689.81394763985,-0.106656389655212,0.0949959008868578,-1.12274728340376,0.26154484017914,0.486029263082932
"BRCC3",1395.13259918821,-0.0406719594958673,0.0602384047152754,-0.675183210579838,0.499559372163121,0.699014340713172
"TMEM43",5191.69428317276,-0.00401847310482419,0.0437467892855303,-0.091857555044693,0.926811214994635,0.963811114771329
"DDX39B",1729.46365464842,0.0973927157595027,0.112675745556301,0.864362736440366,0.38738865646848,0.607681934252422
"IRX3",1244.17760564703,-0.0261136496728403,0.117954744083817,-0.22138702326618,0.824791095698772,0.912357345713378
"SLC39A7",8481.14035282084,0.157933149544768,0.0601588099994167,2.62527050562168,0.00865801524428349,0.060729531425716
"THOC6",1727.47643127543,-0.0185296301455126,0.064066854218261,-0.289223349134428,0.772410465003345,0.884737859946522
"HSD17B8",913.773777973195,0.0825551685597943,0.0972438984541966,0.848949598608277,0.395909338343865,0.615172582947456
"ZNF557",388.946319199474,0.0313912452832654,0.0717257584101341,0.437656512514897,0.661635298278075,0.813420778976886
"DCAF10",2454.95465536268,-0.11059927869772,0.074042212918334,-1.49373275512048,0.135245483637738,0.328290928216217
"CALB1",1972.47769650791,-0.203467747677536,0.384875306765809,-0.528658877565621,0.597042108771397,0.77147165350387
"NELFE",4318.7297984798,0.0445246156965829,0.0661691405844221,0.672890947401319,0.501016671790776,0.700042751865845
"CPLANE2",169.854729321555,-0.100695158150496,0.0722811325530786,-1.39310432188583,0.16358824638859,0.368600721382702
"ZXDC",1973.70133382178,0.152445414731219,0.0625484136831657,2.43723870446051,0.0147999060109757,0.084858330321887
"BHLHE41",976.793415633553,0.0124144261904591,0.16863590861438,0.0736167420833673,0.941315349030638,0.972272928928007
"HMGN5",196.320121395586,0.0751604197798188,0.154841310786103,0.485402890212191,0.627390582592815,0.791349052874721
"B3GNT4",202.931735636329,-0.102585768355536,0.142966229097771,-0.717552452792048,0.473033283627246,0.680450334379667
"CALB2",571.315499690239,0.000854442729147772,0.232608265060366,0.00367331199055213,0.997069127666879,0.998620161146826
"LST1",414.142264988024,-0.143750946506712,0.132377158486156,-1.08591956611416,0.277514579582543,0.502834313932636
"PLA2G7",577.228251972009,-0.382066499101652,0.150103001136783,-2.54536215937141,0.0109164453472208,0.0700942370409995
"GLB1L",380.477024326896,0.378682058715636,0.129063956189158,2.93406517122902,0.00334553953975472,0.0338503372320193
"KREMEN2",753.58062778991,0.773427988876487,0.195437660551875,3.95741530415627,7.57651382686925e-05,0.00316521969150811
"ZBED2",1410.63259086975,-0.0967809279089709,0.167610281287226,-0.577416416019981,0.563658187285269,0.747549068392212
"LRFN3",961.102120387646,0.0691250645233641,0.0774200509595839,0.892857388578184,0.371933548888717,0.59374395541776
"CYBC1",3196.43236079354,0.051410766265557,0.0508966812690224,1.01010056026674,0.312447113844592,0.538016954048704
"TFEB",1376.5818508263,0.0904268689600723,0.0784357855546037,1.15287771162974,0.248960581568578,0.472837286737197
"HAUS3",619.274058682884,-0.0640908608850832,0.050150878553883,-1.27796087991206,0.201263220185426,0.417902127951593
"FYCO1",2753.08715891335,-0.100483096388643,0.101696825657891,-0.988065219721498,0.323120707967948,0.547672697799718
"WDR25",478.784099616644,-0.0650471164432753,0.0752864713100018,-0.863994756447481,0.387590771048125,0.607792736748744
"PAGR1",369.73478336573,0.0305720145156931,0.0640148413490479,0.477576978579011,0.632951319523189,0.795079262468378
"ULBP3",647.142216615741,-0.149923636140891,0.12055737270535,-1.24358745364594,0.213651436105362,0.432083928856711
"RIPOR1",2455.09028871821,0.13847570875713,0.0731032719076352,1.89424775586095,0.0581921319976135,0.19546965198187
"MAIP1",699.938620759344,-0.0798338394021909,0.0684317648872711,-1.16661961785879,0.243364017265126,0.466872342146889
"EPM2A",235.343382313924,-0.00138750949233538,0.0878745026768918,-0.0157896710657601,0.987402188706499,0.994519416054726
"GCC1",1802.92987025419,-0.0220785828961314,0.0566503970565969,-0.3897339479205,0.696733290771052,0.837959602380357
"ATP13A3",8678.15701826352,0.0179777684861833,0.0785304550683837,0.228927343799656,0.818925387575328,0.909575002992806
"TTC13",775.774325263582,0.143941989509945,0.065267389205582,2.20541975497979,0.0274246530536011,0.122630937669839
"ABHD8",461.839943790891,0.329545450044462,0.0939311511775725,3.50837231219994,0.000450857604395951,0.00986538887432111
"NKAP",704.389672452184,-0.0673009862191724,0.0574810543058751,-1.17083771395428,0.241664015251727,0.464759161233705
